customer_id,treatment,converted,value,uplift_score
e30b4aeca8,0,1,7694,0.01617
6f21e72844,0,1,3538,0.00644
2f2088c4fd,1,0,6170,0.02868
ed678bd4b1,0,1,2759,0.09713
a0e6ab1518,0,1,3672,0.01703
b0167f19b9,1,0,6399,0.0055
1824def62c,0,1,16101,0.00393
5bf0bcdc9f,0,1,6897,0.0367
2fa826b7fd,1,0,3234,0.02698
56373d6ab7,0,1,12162,0.01295
a7e9a86082,1,0,5348,0.02087
0ba21096c5,0,0,2390,0.02772
7c6f4373c2,0,1,6364,0.03573
8ee9e2e6b3,0,1,5155,0.05821
72ac2be7d3,1,1,9360,0.01858
ca9938ec46,1,1,9564,0.02435
9a9acf774f,0,1,17102,0.00464
f52d685829,0,0,3646,0.02365
0fb587db42,0,1,8789,0.0682
d8964446f9,0,1,9678,0.00731
f01bf3bc29,0,1,14952,0.00393
d1be137176,0,1,2462,0.04211
4bbead5116,0,1,3586,0.07858
2cfedd2b82,1,1,5815,0.01023
1eace59ffc,0,1,1415,0.02622
e790efb7e1,0,1,7163,0.0192
bd5617047b,0,1,28902,0.0005
c4a53a6b0f,0,1,10086,0.01838
cf619e0458,0,0,1149,-0.00229
2b00782446,0,1,13516,0.00778
1728fc2a05,1,0,3814,0.05836
0ce46d2f3d,1,0,7412,0.00034
2a929c8441,1,1,12125,0.00685
5d3fe2993f,1,1,10501,0.00336
acb6a151af,1,1,28754,0.00807
a638a7a450,1,0,18297,0.00307
fb1384501d,1,1,12828,0.00221
c2f6e693e0,0,1,7413,0.00992
a2eea30a60,1,1,5264,0.04778
9fd869484a,1,1,7538,0.01793
b15f52efcd,0,1,22093,0.05097
7b65994f70,0,0,2826,0.06778
11b7f2ddbb,1,0,8154,0.00805
bfadc656e1,1,1,17345,0.00299
2e6a850874,0,1,8247,-0.0
e35fc9308b,0,1,2407,0.12481
d2d31c220d,1,0,1183,0.11525
cd93bdd9cc,1,0,1543,0.01951
1a4e344bf6,1,1,5297,0.02192
7defe92fa1,1,1,10237,0.0105
90ace97eb8,1,1,5589,0.05901
b25bfcb001,1,1,5285,0.01937
99e3ec10ee,0,0,3565,0.01972
4b7400ee74,0,0,11058,0.03741
37191de3e0,1,0,2853,0.04901
2c3785e494,1,1,6044,0.05653
41bb1c4d8f,1,0,6359,0.04124
c9caeda088,1,1,3230,-0.02047
dc75dd7f9e,0,1,2382,0.08268
eaf60914ed,0,0,3296,0.02297
aa565c4e9f,1,0,2988,0.07062
44c2cc46f3,0,0,1054,0.0242
cee33fc44e,1,1,3771,0.08824
5dfa7fb18c,1,0,1946,0.12291
98b4b3d3d2,1,1,10428,0.00651
62cdd4bd98,1,0,6842,0.044
0630fbca77,0,1,1632,0.0182
d96ddf2531,1,1,9295,0.00633
a77d810ef9,1,1,1589,0.03269
d2352543b1,0,1,5469,0.0522
7625adb410,1,1,21376,0.01291
971af98457,1,1,16060,0.00498
520c3b62ec,0,1,4091,0.05086
20e24adf2d,1,1,9138,0.00815
80544c0ae3,0,1,17146,0.04605
7c8bfe91a3,1,0,16942,0.01387
dc49e92db0,1,1,11052,0.00941
3423f98de8,1,1,11008,0.00769
b69648743b,1,0,4048,-0.01136
ecb98bdf61,0,0,3043,0.01965
5ef8ac2fa1,0,0,1027,0.02704
875e352887,1,1,7944,-0.00041
2e52dce8a5,1,0,28078,-0.01264
6db7c04337,1,0,2295,0.04239
7f12349eb7,0,1,17465,0.01948
dcbca58551,1,0,1449,0.02312
464af5a92c,0,1,3274,0.04125
34364f0964,0,0,9126,0.03059
cebb602f4f,1,0,5279,0.06042
0abffea2ff,1,1,14642,0.00265
f7c2969e15,0,0,1393,-0.00253
c3eeda27cd,0,1,5347,0.07293
c4b1c3796f,1,1,27239,0.02278
eaa8386d42,1,0,4348,0.02529
82b64c81b5,0,1,1249,-0.0041
09162ced43,0,0,5240,0.03144
2e20c83edd,1,1,1764,0.03052
5493c13e24,0,1,29195,0.03104
36f5ca00b4,0,1,10408,0.00882
7c524e4dd0,1,1,8541,0.06438
2b2956134d,1,1,1453,0.09269
9c766a4fb7,1,0,4341,0.03607
39d4577158,0,1,7176,0.02252
8b32daa6b2,0,1,6939,0.0307
18d16b736e,0,1,10406,0.0202
34e5baac51,1,0,1162,0.01226
0164141b17,0,1,8760,0.02532
6ce7dd25a7,0,1,3837,0.03573
18a1a90aa7,0,1,11694,0.008
fda6195b14,1,0,4431,0.05259
3b376eccc8,1,1,7418,0.0375
1fe04c2932,1,1,1380,0.07078
b1ca443465,0,0,443,0.07355
af68ea7d97,0,0,6918,0.03357
d7d973f278,1,1,13841,0.01048
401a42ca95,0,0,1195,0.02603
fe3dbf9cf2,1,0,5969,0.04386
4538bc2da5,0,1,7051,0.01693
692db1beb6,0,0,1074,0.01989
054c90d0c9,1,1,6472,0.02379
dfb1e7a5f5,0,1,13127,0.01182
d4d2c23726,1,1,10651,0.00641
7369d72f16,1,1,2446,0.08788
7dcb188694,0,0,1195,0.00291
f61acdc367,1,1,5364,0.04447
fbecdbef09,1,1,12877,0.01819
6ef71268e4,1,1,2481,0.01676
42492dc81b,1,1,3702,0.03082
4829941836,0,0,6247,0.01992
fca84557df,0,1,11295,0.01914
3f91fd6b19,0,1,13299,-0.00248
872c0d5062,1,1,10590,0.00259
df5f3c2473,1,0,2380,0.03394
6c96c543b4,1,0,6214,0.06505
210e7f917e,1,1,16886,0.00448
55b46407e2,1,1,7503,0.00303
13a0700101,0,1,8408,0.02078
ab6a5892bb,0,0,4414,0.02608
85926d8bf3,1,0,8898,0.0161
1ecf4d2438,0,0,3317,0.01676
ada8061b7c,0,1,15016,0.00065
2548a7b73c,0,1,12322,0.00456
83f57c11f8,0,0,4669,0.01022
187c4b2807,1,0,2285,0.02199
a84e040ecd,0,0,2528,0.09152
3c4a3335bc,1,1,7987,0.00766
60c9889744,1,0,526,0.16741
f49c7c82cb,1,0,1968,0.11394
2aa870a2a8,1,1,28280,0.01176
78ab30d59e,1,1,12588,0.00865
76e082699a,1,0,1643,0.01369
4b68927e6a,0,0,1932,0.00356
ec6b6c979d,0,1,3697,0.03456
9ec5869b4c,0,0,1903,0.07718
24f53f3d84,0,0,7960,0.0191
cdeb0f34fd,1,0,3316,0.01303
08a4178b4f,0,0,466,0.09419
400824a1a5,1,1,2341,0.05385
9d75e6ddd6,0,1,8987,0.00463
609b5e7b14,0,0,4906,0.03178
9445b49453,0,1,8302,0.01972
63ae2b0737,0,0,9005,0.01578
7beda12202,1,1,30702,-0.00537
9f0f039783,0,1,6377,0.02084
cbf22f05d0,1,1,11214,0.01409
eba4d57b23,0,1,12473,0.02658
4689a39967,1,1,1240,0.01746
3e1348fd59,0,1,7042,0.06148
31b43dcb93,0,1,2978,0.04383
271402ee9f,1,0,245,0.05316
f88e2af25f,0,0,5911,0.02545
d7f5c699f8,0,1,13028,-0.00417
1204f32f21,0,0,3669,0.00548
30292370f5,0,1,2540,0.04985
2ace39dbd6,0,1,50742,0.02083
f053eb7e83,1,1,9195,0.01536
eeb1efd3c7,1,1,10432,0.02353
4362201230,0,1,13357,-0.01026
a00b2bf613,0,1,11618,0.01057
8c32dc3a44,0,0,5842,0.09589
bed7fc0c7c,0,1,143,0.12662
51df23201d,1,0,1249,0.16104
b0e836334e,0,1,4399,0.00892
2cce8eb9fa,1,1,8620,0.07121
a46b91f2df,0,0,3243,-0.00451
29ef19a33c,1,1,4213,0.01143
202bc8db01,0,1,4097,0.06684
796e9e5928,0,0,1122,0.00634
f6a626d3b5,0,1,3210,0.12776
79ad2f3f49,0,1,4396,0.01785
e99dce2c24,1,1,12086,-0.0073
aa3deac3ed,1,0,9016,0.04431
da8c22e8a0,1,0,8730,0.03175
b3a27f14fc,0,0,581,0.07749
59d3fa4a52,1,0,4701,-0.00029
8e0b412b3c,1,1,11742,0.02693
5fb7192036,1,0,25530,0.03715
5a83ba6de7,1,1,6537,0.00737
455e572ce9,1,1,4057,0.00321
4fae375805,0,1,4905,0.06628
7f59402691,1,1,7028,0.04364
2ec9bb81fa,1,1,5186,0.01891
a1b6cfca69,0,1,8665,0.01858
f174c556b5,0,1,9549,0.01687
e4d1fc0efe,1,0,4017,0.00276
9c5fd52637,1,1,13746,0.00566
efc1109628,1,1,12059,0.01037
48f7b8fd7c,1,0,8786,-0.00181
b3e39e7c3c,1,1,10947,0.00366
7ef907ad2a,1,1,4762,0.04187
0b72b7b518,1,1,13139,-0.00389
188373dc98,0,0,2750,0.0541
705b0bb704,0,1,4598,0.07683
59a338f934,0,1,3286,0.00352
4988da2f17,1,1,8147,4e-05
08ebcf78dc,1,0,7514,0.00885
25dc9fd11a,0,0,19979,0.00998
da67011850,0,0,24945,0.00865
6831373fed,1,0,3381,0.02066
5c3aad9a14,0,0,1054,0.09699
0fbb72b149,0,1,4417,0.02853
86e98a1cf1,1,1,2916,-0.00642
78e9869931,0,1,10514,0.03016
54353cfc70,1,1,12169,0.01152
9521c00dc8,0,1,5391,-0.00436
1b9099c962,1,1,10116,0.03532
9da4861d1b,0,0,5846,0.0092
b9c5b9026b,1,1,21457,0.02397
9d4f76d9ac,0,1,8635,0.01022
41f9851a5a,0,1,11857,0.0071
6eb26a64a5,1,1,12111,0.01382
c4543fb238,1,1,4778,0.06347
4190f15ff0,0,0,4624,-0.00335
2a99645a84,1,1,5337,0.0469
361ece3c7a,1,1,14749,0.00104
8d45af0395,0,0,8786,-0.00937
996320e0a3,1,1,6330,0.00425
f9dd5d3d8c,1,1,2048,0.00878
1c4154b7d8,0,1,727,0.06601
f1aaeb3e9d,0,1,30117,0.04155
fd3b25f603,1,0,1205,0.20983
79a6e71684,0,0,14826,0.01361
ce2142ea42,0,0,4591,0.01324
0ea1b4e6ec,1,1,2100,0.00748
a768e390d7,1,0,3522,-0.02698
be377b34c0,1,1,19063,0.00511
4a548be34c,1,0,14946,0.02195
1b0eec3a20,0,1,5094,0.02433
0f934b3889,0,0,5229,0.00055
aaab2e5226,0,0,4835,0.08824
ae73b43423,0,0,2098,0.06372
4b4dd24e20,0,1,2384,0.01054
f78fb3e95e,1,0,4034,0.0033
0ca4ef9b91,0,1,15070,0.00522
fef3c1e81a,0,1,23050,0.00695
f3103d38f4,0,1,7415,0.00899
caa839a2fc,0,0,4525,0.07368
61207a3414,0,1,60455,-0.00015
654049171e,1,1,9437,0.01269
8a62868b35,0,0,9446,0.05514
ebfee7afd1,0,0,12497,0.00895
df2a7d3276,0,0,3372,0.02469
b80ebe1a10,0,1,13590,0.0055
5310b66663,0,0,3100,0.05182
2ba5a03013,0,1,12718,0.01448
131b63da8b,0,0,1182,0.1451
19e450b0d3,0,1,3180,0.02911
8d11ae9140,1,0,18127,0.04515
cff4b8009a,1,1,4516,0.01148
d74a9212a9,0,1,19344,0.0067
f93db23b07,0,1,4218,0.00434
d80ed794cc,1,1,26240,0.00453
7c091106c6,1,0,4637,0.03368
de128d2260,1,0,4356,0.01784
61aa14133f,1,0,437,0.0208
61a65cc407,1,1,4018,0.0377
6d351e10cd,1,0,4278,0.02118
7de11413b0,0,1,17356,0.00136
2a79ed70eb,0,1,12142,-0.00195
40e893a30e,1,0,373,0.09825
b749fefd90,1,0,4024,-0.0015
5a44d1a57b,1,1,5428,0.02324
7487c747de,0,0,2729,0.12734
c68e734549,1,1,6201,0.01933
c67a54d278,1,0,4723,0.06952
080c15a88a,1,0,4586,0.02731
33f972b4c3,0,1,5102,0.02475
3b46f17672,1,1,5215,0.01635
ba3c942e2f,1,1,8252,0.01515
419147e611,1,1,9320,-0.0003
250b9e2bfe,1,0,3118,-0.02127
d94de9b1c0,1,1,9961,-0.00568
63d4cb1947,0,1,5372,-0.01406
51b1d73ee1,0,1,9395,0.0168
97a6861a96,0,1,15286,0.00352
2d7a963245,1,0,4345,0.00224
fa9bfad3e5,0,1,9073,0.00326
f627321766,1,1,8738,-0.00595
77c4bbd6f9,1,1,16840,0.02451
a8d5117353,1,0,23601,0.02222
032543f353,0,0,1034,0.05483
45f858fda6,0,1,6458,0.02366
2edddf6dbc,1,0,4811,0.00675
bb14af8e8d,1,1,10985,0.00465
0415e924ff,0,1,10764,0.01064
9277fd5ab9,0,1,3056,0.04417
c2af7793fa,1,0,3960,0.03271
e388550af6,0,0,19937,0.0062
6c3f9c56fe,0,0,2708,0.01338
f33123bafe,0,1,4604,0.00775
a59bfa384f,1,1,12301,0.01424
2846f15c6a,1,0,5583,0.02385
2a1dd14b1b,1,1,5693,0.00589
a2ab748e60,0,0,21183,0.01118
c148ffb7e8,0,1,6071,0.0371
2a8ed34553,1,1,3460,0.03702
42fd250dd9,0,0,32515,0.0169
e882773382,0,0,1197,0.02813
4b2012ef30,0,1,31231,0.01545
d4eb459bd7,0,1,26716,0.01033
b848c7a499,0,1,5344,0.05461
6c5b92509c,1,0,1512,0.01114
486038532a,0,0,3169,-0.008
a34d54e335,0,1,3825,0.02459
327541a350,0,0,3820,0.0233
61acb71eff,0,1,7607,0.0149
4df3e85b24,1,1,7425,0.01011
e7193519fa,1,1,15550,0.01433
614d152f5a,1,1,10679,0.00596
fe6c2eb640,0,1,37825,0.00059
35c9e11ed5,1,0,8501,0.01851
2fd743f598,1,0,3584,0.00171
475b8f1d45,1,1,11944,0.00423
1fd9e6d1b2,1,0,1388,0.06584
14673fcd95,1,1,4523,0.01516
2e22879914,1,0,2902,0.03218
557559ddf3,0,0,1756,0.08791
ab4770b375,1,1,2826,0.04412
d2534fe18b,1,1,9760,0.00487
51697464d0,1,1,7533,0.01828
30eea3b298,0,0,2981,0.05673
e04dcbd450,1,1,3795,0.01567
fc9b866b35,1,0,820,0.0515
739eb944b6,1,1,10841,0.00377
80f63e40a8,1,1,12557,0.02707
248f41a8ec,0,0,17465,0.00611
415a8b98f1,1,1,6160,0.02332
226d7e4137,1,0,5711,0.01092
56dca74f90,0,0,3690,0.02128
572c5ee1d9,0,1,9395,0.01969
9b7d64c83d,0,0,1571,-0.00114
43fc81775e,0,1,4437,0.01137
4eba0396c6,0,1,22025,0.00652
76b6314902,0,1,5000,0.01276
c209e40537,0,1,23535,0.00134
c7027caa27,0,1,5256,0.07427
c80208e316,1,0,2239,0.00855
25069db293,1,1,6909,0.02074
c9342e5cbc,0,1,4093,0.01978
638e8edfe5,0,0,2676,0.01294
0dd3d843c8,1,1,2154,0.1625
4709705b25,1,0,15432,0.02577
3bab63afe8,1,1,8333,0.05849
70b13a22b6,0,0,1598,-0.00216
060ac1f2cd,1,1,7497,0.00706
edbbc5508f,1,0,2390,0.0406
ba1d9e5e60,1,0,5383,-0.00494
b9be3c7b6f,1,0,8737,0.02985
630e0a4859,1,1,7492,0.01757
71541b087c,1,0,760,0.17609
fea2826cb0,0,0,19298,0.00791
31b6611990,1,0,13408,0.02441
c3986f129f,0,1,11223,0.012
fbbb7c1909,0,1,6872,0.01915
402b1caa48,1,1,12330,0.00279
72dd91ecba,0,1,31652,0.01409
16dadba982,0,1,9733,0.00798
6d2917dba3,0,1,18426,0.01357
1141e0fdf4,0,1,4250,0.02064
b4b085b7eb,0,1,6227,0.01647
628f138e10,0,1,16292,0.00891
d879b124c0,1,0,4860,0.01571
9d8e16f7b4,0,1,20521,0.00263
33973ba658,0,1,16420,0.00357
0dfd4e60ba,0,1,5603,0.01764
e6ab1d7290,0,1,4748,0.03881
1fc590d212,0,0,10511,0.02523
924a650cda,1,1,7526,0.02125
7155f71fad,0,0,3690,-0.00194
f5b4aea2a8,0,0,8866,0.00463
7288fb797d,0,1,6493,0.02792
c4c3cd0233,1,1,15605,0.0415
3ad0bf5945,1,0,3022,0.0107
64a03e72bb,0,0,13037,-0.00847
eb4f0f5341,0,1,3424,0.00356
dbbb61103c,0,1,22556,0.00885
2ae02d526b,1,1,12905,0.00716
a21f3c3764,0,1,4479,-0.00472
5db7a9c31c,1,1,20755,0.02381
6c2a8e787d,0,0,4842,0.01195
55327d0034,1,0,3872,0.02387
b371bc7ccb,0,1,12512,0.00658
fa03887457,0,0,7365,0.01597
ef0ed66d70,0,0,1263,0.21533
6ffd67f803,0,0,4722,0.03111
84060b87f5,0,1,17171,0.00377
2e501a47a4,1,0,7002,0.09449
ff407627cd,1,0,1662,0.0191
173c2f4674,1,1,10552,0.00533
7e9e080ed7,0,0,6064,0.06291
0a998cfa31,0,0,5667,0.01171
e2610942d9,1,1,23718,0.02851
f9de3b27d4,1,1,5570,0.04943
a5a0643e6d,1,1,4577,0.01993
888649a6d7,1,0,9680,-0.01149
f50f73a238,1,1,1315,0.06798
6ab4f8bde3,0,0,5219,0.02577
a9a696ea0b,1,1,103016,-0.0016
db8b7cd36e,1,0,1716,0.08554
8fd62b5708,1,1,7708,0.01976
bf7ed0ca78,0,1,4215,0.06482
7716484af8,1,0,7419,0.01809
6a485d0b60,1,1,7345,0.01179
cb95c46d36,1,0,9275,0.03162
f02324c970,1,1,4179,0.0308
8e00b26f22,1,1,14335,0.00329
41c0fe7f59,1,0,8471,0.01403
918eff144e,0,1,28608,-0.00268
c45a965806,1,1,5556,0.04888
b68050818c,0,1,24211,0.00497
f56d834392,1,1,18586,0.01105
6627ce81cd,1,1,11914,0.00934
dd516b15ca,0,0,4986,0.00181
f183ee7ca4,0,1,9037,0.02055
e07d90413c,0,0,4179,0.10247
df4ed817e7,0,0,819,0.04555
bc707d156c,1,1,5110,-0.0059
9306833f5d,0,0,2835,0.04613
2c596565ae,1,1,13298,0.0038
039ec97468,0,1,8908,0.0138
c0fe62d77f,1,1,3276,0.027
794708df8a,0,1,9447,0.01525
b7bc0f9290,1,1,40016,0.01339
f2d036f70f,0,1,7626,0.00756
3b8257f3b1,1,1,19831,0.00595
46714719ce,0,0,7638,0.01524
c83c0d780b,0,1,23438,0.00494
492219a630,0,0,2806,-0.01147
abc2af56c8,1,1,6806,0.04583
86db651379,0,0,4436,-0.00301
46c7909498,1,1,23316,0.00829
6b41570a86,1,1,22362,0.00151
d7e2b084b6,0,1,22580,0.00638
aa5efaefad,0,1,7909,0.0173
8e02743ae9,1,0,6409,0.0807
0a4ec8cebc,0,1,7990,0.02286
9ab5ab20ae,1,1,2713,0.04979
69d7503fe4,1,1,1378,0.05057
34849ee5ab,1,1,13977,-0.00519
2ce2df3474,1,0,8749,0.02745
9e30c914af,1,1,2870,0.00656
8e7d99b6c2,0,0,5087,0.01352
47eba1f0f8,0,0,6990,0.01133
96990c1931,1,1,26731,0.00086
bb26bfc61d,0,1,8293,0.02925
f62006cca0,1,0,3946,0.01146
9d608f5e3f,1,1,8215,0.0318
d5febf0987,1,1,3189,0.01944
a7b7788a8d,0,0,1930,0.0092
7fe1560834,0,1,5268,0.03127
879b289728,0,0,980,-0.01368
f6bf871a5c,1,0,843,0.01752
6a05358257,0,1,18408,-0.00552
54e6206a7d,0,1,4245,0.02814
0a7ce48022,1,1,5953,0.04157
aec221106a,0,1,4049,0.02379
d97062f6e6,0,1,20098,0.00261
b0a374a4c9,0,1,6587,0.00459
b2eddef79e,1,0,4288,0.03804
e6fb2bafc6,1,1,4590,0.10769
5e51b24fed,1,0,3271,0.02134
323d4f5922,1,0,2608,0.02368
c58477a04e,1,0,7244,0.04648
7fdfe1a221,1,0,4988,0.01464
e05ca237ba,0,1,6541,0.02252
7fd9ba0c00,0,1,10668,0.00644
d4dcc7333c,0,1,10287,0.00693
2890598d95,1,0,8965,0.02503
e83e6fc96d,0,0,1321,0.0224
d644e5d0c1,0,0,5835,0.02483
c2836806ff,1,1,3399,0.06178
f0e6e29830,1,1,8307,0.03678
95aee7861c,0,1,5166,0.03519
7305bd69c5,0,0,1366,0.08454
fe09381fc9,1,0,18406,0.00691
5c4136f148,1,1,9909,0.00312
650710df6d,1,1,20267,0.02212
91a417e99d,0,0,157,0.03353
533355e378,1,1,4524,0.01264
61e662c9ae,0,0,6193,0.03038
70f98c5765,0,1,23937,0.01142
c02ae469ff,1,1,6692,0.01976
1445b30b1c,0,1,14565,0.00816
ad5afb246b,1,1,14249,-0.00333
48ce64e4c0,1,1,5210,0.01597
9736e00ac5,0,0,8040,0.0253
ec0714642c,0,1,466,0.03298
0f24ff5a27,0,0,2316,0.05719
ca383d1277,0,1,20232,0.02809
7a88d7dc7c,0,1,6366,0.01371
fe4309a390,1,1,1084,0.07221
9888f87f17,1,1,4014,0.00172
480dc151d1,0,0,219,0.03383
c370e271a1,0,0,27784,0.01463
6d695e2c53,0,1,3930,0.03078
d0ab274fb9,0,0,1263,-0.00759
0c0182d7e0,1,0,4643,0.01187
eaa1c8764d,1,1,8822,0.01484
9fa0c1d38d,1,1,54337,0.01206
0fef28a0fe,1,1,1126,0.04353
c23884255f,0,1,2324,-0.0125
c1d2b6c39d,0,1,1906,0.05347
c60a9eec4e,0,0,13112,0.00088
b9c70faf88,0,0,4115,0.06415
d1d193ee1a,1,0,9948,0.02944
c112ccea04,1,1,7316,0.00457
27e6e67f07,1,0,1654,0.10385
656d388b1d,1,1,13748,0.01761
b186155436,0,1,5894,0.0093
259507e497,1,1,27362,0.00325
27b2ef6690,1,0,3426,0.04556
2c27c519ac,1,1,4304,0.04554
4c77f8170c,0,0,1729,0.18914
72a2febf8f,0,0,25185,0.03851
d3954a2103,1,1,21365,0.01068
7d3dbc17c5,0,1,645,0.08907
e51a53f397,0,0,5045,-0.01455
fae19203ff,1,1,4405,0.012
18faff79eb,1,1,5118,0.0353
e64e25a554,0,0,3830,0.05304
26003e880f,0,0,6518,0.02441
42cb4f5443,0,1,3208,0.03062
d9b4b267c2,0,1,3774,0.02538
6f9f5a8d04,1,0,5394,0.00975
5bc82224a4,0,0,5529,0.01534
4efc3d966e,1,0,3644,0.01668
4df8ee70a7,0,1,16213,0.00272
dfdc6656fb,1,1,7350,0.02477
6acebeb5b2,1,0,6558,-0.01261
fadb304144,1,1,21981,0.03381
a1b8e9ff37,1,1,2619,0.04943
6461e39cde,0,1,933,0.11664
3431043b61,1,0,14777,-0.00228
90fac01eaf,0,1,4763,0.04079
2981a6fe16,1,0,2407,0.01876
bae9a38cab,1,1,638,0.0749
517cf18cfd,0,0,11909,-0.00202
053c5e9e83,0,1,4738,0.09708
777745c3a7,0,1,5246,0.01289
192998a4bc,1,0,8769,0.00435
9f625af04e,1,0,3440,0.02135
e27002ded5,1,0,11000,0.02621
3004f99996,1,1,15656,0.02035
aa61e39c4a,0,1,51900,-0.00302
e8c7fdf606,0,0,5261,0.06526
86280cc8d7,1,1,21709,0.02019
40c2144e9a,0,0,12198,0.01356
6fd162bfd1,1,1,19356,0.0012
b5420909a1,0,0,2810,0.01146
ff090ace55,0,0,899,0.07121
1350b845c0,1,1,5987,0.08368
4ea64d7eb3,1,1,12752,0.00734
20f8636f56,0,0,8168,0.00575
64904d3461,1,1,17951,-0.00311
cd3ec613f8,1,0,18440,0.02668
72af691237,0,1,12391,0.01708
3c4f455838,1,0,3628,0.00654
5c69cf00d0,0,1,4395,0.05746
eb004d4c3f,1,1,3964,0.04757
ad697d579a,0,1,6222,0.00768
4af344b5a9,0,1,7000,0.01049
882cad7288,1,0,992,0.02811
3f908e66b7,1,0,5559,0.02786
65d2dc45bc,0,0,1926,0.09412
7a1caa8f98,1,1,9892,0.01881
ec96acfc63,1,1,26925,0.02345
fae1a949f6,0,1,9667,0.02141
54c3e5ed5d,0,0,5548,0.04061
b406d9aa74,1,1,4231,0.06156
d69fb48e01,1,0,2154,0.04252
c663f8dcf7,1,1,5964,0.05797
d9f0ade683,0,1,7083,0.03109
188dd8760d,0,1,3687,0.01786
2b919a8965,0,1,24733,0.03257
d1279f9d95,1,0,2194,0.01838
130c76b029,1,0,1964,0.09807
b9c73f6864,1,1,1139,0.01154
e414350437,0,1,14362,0.0079
4cdc748782,0,1,9390,0.002
8b177d4cb4,1,1,4805,-0.00954
bb4c4cd623,1,1,4240,0.01497
baa4704d0c,1,1,4424,-0.00323
a487cb4e71,1,1,14706,0.01193
47ea5bc961,0,1,2072,0.06514
29c08e2ee4,1,0,1945,0.16869
67f86030b6,1,0,3320,0.02224
a245da817c,1,1,1912,0.00615
53e2f0cb77,0,0,3313,-0.00848
01d4d640fc,0,0,3299,0.01
288172a8b4,1,1,1844,0.0062
0b5fda7f27,0,1,7629,0.03643
695f4fdcd8,0,1,19462,0.0127
4c9ed812ea,0,1,1599,0.01266
9cccde94aa,1,0,4420,0.02948
570947bb13,0,0,5515,0.03392
7d8568062a,1,0,5108,0.01717
9eec82357c,1,1,8503,0.0304
44846627b4,0,1,17496,0.00725
4e28a0abc2,1,0,5863,0.03498
a5ebdbc05d,1,1,6583,0.05946
7e475caea4,0,1,5706,0.0645
d98286e6ef,0,1,10246,0.06491
4fb063e955,0,1,11076,0.00372
76db9e4e6a,0,1,11430,0.01378
310ae0a029,1,1,5045,0.058
d49a4ac3f1,0,0,350,0.04586
beeaf2b042,0,0,1773,0.05015
6c80c83d88,0,1,8262,-0.00039
f012ba744a,1,0,6576,0.06423
cf7288111e,0,1,13339,-0.00383
2ae5db1974,0,1,4680,0.05689
7932fd8d73,1,1,394,0.24781
b139463a35,0,0,7283,0.04037
5dde88910b,1,1,8850,0.02631
1017b352b3,0,1,10436,0.04243
47b6e7179f,0,1,4032,-0.0124
7d96276879,1,1,49971,0.00651
10f4ab72b9,1,0,9254,0.00747
ffe69e2049,1,1,4491,0.02872
05c7db71f9,0,1,23777,0.00616
20ff2f09f2,0,0,3131,0.04136
1a7c2c6105,1,0,1398,0.18139
6405512bee,0,0,570,0.10196
e100ac4997,0,1,17561,0.02942
d591c650f3,0,1,3723,0.10645
c6ef46892c,1,1,7118,0.00835
9344cb0240,1,0,5652,0.01195
5c1913493d,0,0,4960,0.05494
4177dd6ec5,1,1,5534,0.01574
92cc6e5b1e,0,1,15699,0.00799
f2ff948183,0,0,14533,0.03921
e4c2c5550f,0,0,33310,0.00989
7aeba7d8fb,0,0,2527,-0.00914
69d466273b,0,1,6314,-0.00405
8e7c365e7b,0,1,3597,0.01491
0846192dc3,0,0,4328,0.02247
81ef6fdc34,0,1,12050,0.00443
cdd2341684,0,1,3841,0.05281
fc17867368,0,1,23676,0.00659
4491a21a40,0,0,2052,0.03271
a2dce2d4a5,1,0,2547,0.08167
58728d0a0d,0,1,7682,0.00871
e9ed656d77,0,1,5180,0.07011
d1992a3e3d,1,1,7425,0.02074
8856430058,1,0,2724,0.03955
2d20c6aae8,0,1,2559,0.0473
3e5b170105,0,1,3751,0.03516
d5b6304855,0,1,20743,0.00405
93e8c8cca7,0,1,3740,-0.01267
e7285498d9,0,1,3627,0.03981
3485b6c1d4,1,0,2313,0.01161
009c20b9f4,0,0,4823,0.01876
4def142204,1,0,2986,0.07716
557c9dcd20,0,1,23520,0.02153
664f32fdf0,0,1,20190,0.00196
6f4ad0d487,1,1,4262,0.00964
d073e9032a,0,0,3868,-0.00213
84a54f94c6,1,0,4065,0.04284
0b322b18cb,0,1,3471,0.0439
18e6a8bb0a,0,1,3783,0.00235
e82d47dd15,1,1,3695,0.03644
e8e5b6d4d5,0,1,940,0.19176
58e0ca5afd,1,0,2236,0.07052
44eee59227,1,0,4220,0.00356
deb79ff87e,0,1,3856,0.05014
2c8871902a,1,1,5087,1e-05
f32712ec4d,0,0,4214,0.02528
dc69d3ec65,1,0,2690,0.02454
f1f8160fdf,1,0,3332,-0.00707
294f9dfd9c,0,1,4242,0.04424
37e56ed542,0,1,45427,0.01951
26ad7b85c7,0,1,6783,0.0291
11c5195616,1,1,8852,0.00224
aef83a4028,0,1,24742,0.00173
d24f0354ae,1,1,5855,0.04402
228016b836,1,1,3249,0.05981
31c31cc243,0,0,9107,0.06069
6547cc8ac2,1,0,3098,0.01691
4b3bb1e693,1,0,8789,0.00581
8e7df8214e,0,1,6530,0.01146
49a483400d,1,1,7424,0.02515
8ae1d4d5eb,0,1,3253,0.01107
b618f37822,1,1,2808,0.0413
