CustomerID,Recency,Frequency,Monetary,AvgOrderValue,Country,R_score,F_score,M_score,RFM_score,RFM_Segment
14688,8,28,7713.57,275.48,United Kingdom,5,5,5,15,Champion
13137,11,16,7712.7,482.04,United Kingdom,5,5,5,15,Champion
17696,39,27,7679.59,284.43,United Kingdom,4,5,5,14,Champion
14175,60,8,7678.88,959.86,United Kingdom,3,4,5,12,Loyal
13141,85,17,7668.58,451.09,United Kingdom,3,5,5,13,Champion
15301,51,17,7603.44,447.26,United Kingdom,4,5,5,14,Champion
14145,47,7,7600.05,1085.72,United Kingdom,4,4,5,13,Champion
13709,4,18,7591.75,421.76,United Kingdom,5,5,5,15,Champion
13373,61,6,7587.19,1264.53,United Kingdom,3,4,5,12,Loyal
12841,5,40,7540.68,188.52,United Kingdom,5,5,5,15,Champion
15179,19,13,7491.92,576.3,United Kingdom,5,5,5,15,Champion
12429,10,8,7485.91,935.74,Denmark,5,5,5,15,Champion
13815,23,8,7475.74,934.47,Germany,4,4,5,13,Champion
16242,9,14,7474.4,533.89,United Kingdom,5,5,5,15,Champion
17602,3,14,7451.13,532.22,United Kingdom,5,5,5,15,Champion
17690,31,20,7448.1,372.41,United Kingdom,4,5,5,14,Champion
16570,16,20,7434.31,371.72,United Kingdom,5,5,5,15,Champion
14243,9,17,7431.05,437.12,United Kingdom,5,5,5,15,Champion
13082,127,21,7335.75,349.32,United Kingdom,3,5,5,13,Champion
16253,67,7,7310.15,1044.31,United Kingdom,3,4,5,12,Loyal
17965,38,29,7240.98,249.69,United Kingdom,4,5,5,14,Champion
16729,39,21,7239.92,344.76,United Kingdom,4,5,5,14,Champion
14092,8,24,7229.45,301.23,United Kingdom,5,5,5,15,Champion
17231,13,25,7197.04,287.88,United Kingdom,5,5,5,15,Champion
16745,87,17,7194.3,423.19,United Kingdom,3,5,5,13,Champion
12712,29,21,7193.66,342.56,Germany,4,5,5,14,Champion
13451,27,11,7190.92,653.72,United Kingdom,4,5,5,14,Champion
15950,32,10,7180.71,718.07,United Kingdom,4,5,5,14,Champion
14841,54,14,7163.0,511.64,United Kingdom,4,5,5,14,Champion
13983,30,21,7108.45,338.5,United Kingdom,4,5,5,14,Champion
15521,41,16,7106.69,444.17,United Kingdom,4,5,5,14,Champion
17769,13,17,7103.08,417.83,United Kingdom,5,5,5,15,Champion
14113,4,16,7092.61,443.29,United Kingdom,5,5,5,15,Champion
16938,9,9,7043.18,782.58,United Kingdom,5,5,5,15,Champion
13183,8,15,7036.18,469.08,United Kingdom,5,5,5,15,Champion
17975,16,24,7028.83,292.87,United Kingdom,5,5,5,15,Champion
13831,17,18,7023.58,390.2,United Kingdom,5,5,5,15,Champion
12662,1,20,6988.02,349.4,Germany,5,5,5,15,Champion
16717,24,14,6986.23,499.02,United Kingdom,4,5,5,14,Champion
13552,67,22,6978.92,317.22,United Kingdom,3,5,5,13,Champion
15674,74,13,6948.23,534.48,United Kingdom,3,5,5,13,Champion
16265,10,12,6935.17,577.93,United Kingdom,5,5,5,15,Champion
16187,32,15,6911.44,460.76,United Kingdom,4,5,5,14,Champion
13520,59,11,6909.4,628.13,Switzerland,4,5,5,14,Champion
12749,4,9,6897.36,766.37,United Kingdom,5,5,5,15,Champion
18231,193,28,6880.97,245.75,United Kingdom,2,5,5,12,Loyal
16170,51,20,6869.0,343.45,United Kingdom,4,5,5,14,Champion
16456,100,13,6862.91,527.92,United Kingdom,3,5,5,13,Champion
15129,51,23,6860.18,298.27,United Kingdom,4,5,5,14,Champion
16401,2,23,6849.15,297.79,United Kingdom,5,5,5,15,Champion
12613,58,10,6835.07,683.51,Germany,4,5,5,14,Champion
12417,4,20,6816.91,340.85,Belgium,5,5,5,15,Champion
12830,38,6,6814.64,1135.77,United Kingdom,4,4,5,13,Champion
16145,9,19,6805.44,358.18,United Kingdom,5,5,5,15,Champion
15413,692,5,6798.72,1359.74,United Kingdom,1,4,5,10,Loyal
15750,3,18,6797.19,377.62,United Kingdom,5,5,5,15,Champion
14401,5,22,6795.9,308.9,United Kingdom,5,5,5,15,Champion
13993,43,19,6775.71,356.62,United Kingdom,4,5,5,14,Champion
14702,2,29,6754.22,232.9,United Kingdom,5,5,5,15,Champion
18118,11,29,6733.22,232.18,United Kingdom,5,5,5,15,Champion
14562,4,26,6729.4,258.82,United Kingdom,5,5,5,15,Champion
17838,27,13,6722.9,517.15,United Kingdom,4,5,5,14,Champion
12779,38,14,6722.27,480.16,Poland,4,5,5,14,Champion
14461,149,13,6713.5,516.42,United Kingdom,3,5,5,13,Champion
15321,71,12,6709.73,559.14,United Kingdom,3,5,5,13,Champion
14844,64,10,6702.43,670.24,United Kingdom,3,5,5,13,Champion
13734,509,4,6701.64,1675.41,United Kingdom,1,4,5,10,Loyal
14388,11,16,6701.0,418.81,United Kingdom,5,5,5,15,Champion
12913,5,13,6700.86,515.45,United Kingdom,5,5,5,15,Champion
16497,50,23,6695.28,291.1,United Kingdom,4,5,5,14,Champion
13384,31,11,6680.83,607.35,United Kingdom,4,5,5,14,Champion
17700,17,14,6679.97,477.14,United Kingdom,5,5,5,15,Champion
17001,1,19,6640.8,349.52,United Kingdom,5,5,5,15,Champion
13953,8,12,6640.68,553.39,United Kingdom,5,5,5,15,Champion
14440,9,13,6638.73,510.67,United Kingdom,5,5,5,15,Champion
13394,2,19,6621.7,348.51,United Kingdom,5,5,5,15,Champion
12626,24,9,6620.48,735.61,Germany,4,5,5,14,Champion
17819,72,12,6612.52,551.04,United Kingdom,3,5,5,13,Champion
15514,13,18,6598.55,366.59,United Kingdom,5,5,5,15,Champion
15980,89,7,6593.68,941.95,United Kingdom,3,4,5,12,Loyal
12843,66,30,6588.41,219.61,United Kingdom,3,5,5,13,Champion
13015,54,11,6586.42,598.77,United Kingdom,4,5,5,14,Champion
12836,60,15,6585.62,439.04,United Kingdom,3,5,5,13,Champion
13883,11,15,6560.02,437.33,United Kingdom,5,5,5,15,Champion
14766,9,11,6556.13,596.01,United Kingdom,5,5,5,15,Champion
15332,367,6,6553.74,1092.29,Lithuania,2,4,5,11,Loyal
16655,18,13,6548.37,503.72,United Kingdom,5,5,5,15,Champion
14855,120,7,6520.3,931.47,United Kingdom,3,4,5,12,Loyal
14221,43,17,6517.49,383.38,United Kingdom,4,5,5,14,Champion
17873,81,18,6515.88,361.99,United Kingdom,3,5,5,13,Champion
12823,75,18,6501.5,361.19,United Kingdom,3,5,5,13,Champion
17419,12,18,6500.52,361.14,United Kingdom,5,5,5,15,Champion
18061,22,28,6488.97,231.75,United Kingdom,4,5,5,14,Champion
13317,67,19,6486.09,341.37,United Kingdom,3,5,5,13,Champion
14154,240,8,6460.7,807.59,United Kingdom,2,4,5,11,Loyal
16940,53,8,6427.66,803.46,United Kingdom,4,4,5,13,Champion
15673,89,9,6414.79,712.75,United Kingdom,3,5,5,13,Champion
12656,18,8,6407.83,800.98,France,5,4,5,14,Champion
14390,11,13,6399.83,492.29,United Kingdom,5,5,5,15,Champion
18094,82,13,6391.52,491.66,United Kingdom,3,5,5,13,Champion
12406,23,5,6390.36,1278.07,Denmark,4,4,5,13,Champion
12356,23,6,6373.68,1062.28,Portugal,4,4,5,13,Champion
12484,33,12,6370.15,530.85,Spain,4,5,5,14,Champion
14227,27,15,6368.71,424.58,United Kingdom,4,5,5,14,Champion
13230,5,30,6360.78,212.03,United Kingdom,5,5,5,15,Champion
13590,12,18,6349.59,352.76,United Kingdom,5,5,5,15,Champion
16710,20,22,6349.09,288.6,United Kingdom,4,5,5,14,Champion
17799,23,20,6341.89,317.09,United Kingdom,4,5,5,14,Champion
18245,8,20,6324.98,316.25,United Kingdom,5,5,5,15,Champion
14180,11,33,6319.25,191.49,United Kingdom,5,5,5,15,Champion
13654,44,11,6308.0,573.45,United Kingdom,4,5,5,14,Champion
15480,117,5,6279.0,1255.8,Malta,3,4,5,12,Loyal
13136,57,13,6274.56,482.66,United Kingdom,4,5,5,14,Champion
13615,319,8,6272.53,784.07,United Kingdom,2,5,5,12,Loyal
14534,3,26,6271.11,241.2,United Kingdom,5,5,5,15,Champion
16735,79,14,6270.56,447.9,United Kingdom,3,5,5,13,Champion
13334,83,5,6263.75,1252.75,United Kingdom,3,4,5,12,Loyal
14004,44,11,6258.45,568.95,United Kingdom,4,5,5,14,Champion
15369,493,11,6251.26,568.3,United Kingdom,1,5,5,11,Loyal
12497,82,3,6248.5,2082.83,Germany,3,3,5,11,Loyal
16156,9,20,6218.18,310.91,United Kingdom,5,5,5,15,Champion
14530,26,16,6197.4,387.34,United Kingdom,4,5,5,14,Champion
16103,8,22,6191.71,281.44,United Kingdom,5,5,5,15,Champion
14907,4,16,6165.79,385.36,United Kingdom,5,5,5,15,Champion
14852,59,18,6147.18,341.51,United Kingdom,3,5,5,13,Champion
17669,43,10,6142.35,614.24,United Kingdom,4,5,5,14,Champion
13266,12,19,6135.04,322.9,United Kingdom,5,5,5,15,Champion
13935,597,3,6116.92,2038.97,United Kingdom,1,3,5,9,At-Risk
17509,58,8,6115.14,764.39,United Kingdom,4,4,5,13,Champion
14560,8,44,6114.03,138.96,United Kingdom,5,5,5,15,Champion
18178,129,11,6103.74,554.89,United Kingdom,3,5,5,13,Champion
16954,1,20,6081.88,304.09,United Kingdom,5,5,5,15,Champion
12664,9,11,6070.04,551.82,Finland,5,5,5,15,Champion
17625,19,8,6067.8,758.47,United Kingdom,5,4,5,14,Champion
12835,428,41,6043.31,147.4,United Kingdom,1,5,5,11,Loyal
14535,61,9,6030.73,670.08,United Kingdom,3,5,5,13,Champion
17644,2,20,6028.6,301.43,United Kingdom,5,5,5,15,Champion
13658,10,9,6025.5,669.5,United Kingdom,5,5,5,15,Champion
15372,138,8,6017.06,752.13,United Kingdom,3,4,5,12,Loyal
15202,421,3,6001.49,2000.5,United Kingdom,1,3,5,9,At-Risk
15755,11,17,5993.12,352.54,United Kingdom,5,5,5,15,Champion
14105,240,5,5988.83,1197.77,United Kingdom,2,4,5,11,Loyal
17457,127,14,5984.81,427.49,United Kingdom,3,5,5,13,Champion
17491,2,17,5981.07,351.83,United Kingdom,5,5,5,15,Champion
15785,33,16,5969.93,373.12,United Kingdom,4,5,5,14,Champion
14918,116,9,5955.81,661.76,United Kingdom,3,5,5,13,Champion
12500,24,19,5955.21,313.43,Germany,4,5,5,14,Champion
14257,65,9,5954.45,661.61,United Kingdom,3,5,5,13,Champion
17685,17,12,5943.17,495.26,United Kingdom,5,5,5,15,Champion
15971,18,18,5902.83,327.94,United Kingdom,5,5,5,15,Champion
16011,9,29,5880.46,202.77,United Kingdom,5,5,5,15,Champion
12455,74,10,5879.95,588.0,Cyprus,3,5,5,13,Champion
18065,6,29,5866.63,202.3,United Kingdom,5,5,5,15,Champion
14210,106,16,5861.52,366.35,United Kingdom,3,5,5,13,Champion
17146,106,13,5860.24,450.79,United Kingdom,3,5,5,13,Champion
14112,23,13,5834.59,448.81,United Kingdom,4,5,5,14,Champion
14189,3,16,5814.39,363.4,United Kingdom,5,5,5,15,Champion
13769,3,20,5800.42,290.02,United Kingdom,5,5,5,15,Champion
12910,24,13,5796.52,445.89,United Kingdom,4,5,5,14,Champion
17069,29,14,5794.28,413.88,United Kingdom,4,5,5,14,Champion
18075,24,20,5783.29,289.16,United Kingdom,4,5,5,14,Champion
17672,51,7,5778.63,825.52,United Kingdom,4,4,5,13,Champion
15485,31,7,5771.51,824.5,United Kingdom,4,4,5,13,Champion
14099,17,20,5765.71,288.29,United Kingdom,5,5,5,15,Champion
17863,60,12,5745.2,478.77,United Kingdom,3,5,5,13,Champion
16316,65,13,5744.91,441.92,United Kingdom,3,5,5,13,Champion
12615,3,8,5740.98,717.62,France,5,5,5,15,Champion
13771,65,9,5728.82,636.54,United Kingdom,3,5,5,13,Champion
16458,3,30,5715.34,190.51,United Kingdom,5,5,5,15,Champion
13870,3,15,5712.08,380.81,United Kingdom,5,5,5,15,Champion
16409,37,12,5709.04,475.75,United Kingdom,4,5,5,14,Champion
16607,18,25,5706.87,228.27,United Kingdom,5,5,5,15,Champion
16279,22,9,5705.08,633.9,United Kingdom,4,5,5,14,Champion
17651,12,16,5703.52,356.47,United Kingdom,5,5,5,15,Champion
13157,50,9,5687.36,631.93,United Kingdom,4,5,5,14,Champion
12727,11,10,5679.53,567.95,France,5,5,5,15,Champion
12633,59,7,5678.16,811.17,Germany,4,4,5,13,Champion
13901,73,15,5676.34,378.42,United Kingdom,3,5,5,13,Champion
15628,5,17,5652.26,332.49,United Kingdom,5,5,5,15,Champion
16200,5,12,5643.45,470.29,United Kingdom,5,5,5,15,Champion
13722,132,10,5635.41,563.54,United Kingdom,3,5,5,13,Champion
12347,3,8,5633.32,704.17,Iceland,5,4,5,14,Champion
13842,59,18,5629.91,312.77,United Kingdom,4,5,5,14,Champion
16320,173,6,5628.99,938.17,Unspecified,3,4,5,12,Loyal
14249,411,12,5625.46,468.79,United Kingdom,2,5,5,12,Loyal
18145,13,11,5617.79,510.71,United Kingdom,5,5,5,15,Champion
14572,4,11,5615.18,510.47,United Kingdom,5,5,5,15,Champion
16003,30,10,5613.83,561.38,United Kingdom,4,5,5,14,Champion
16546,291,5,5606.47,1121.29,United Kingdom,2,4,5,11,Loyal
17059,30,9,5602.53,622.5,United Kingdom,4,5,5,14,Champion
15898,2,25,5596.31,223.85,United Kingdom,5,5,5,15,Champion
17092,51,11,5594.96,508.63,United Kingdom,4,5,5,14,Champion
15854,5,21,5583.81,265.9,United Kingdom,5,5,5,15,Champion
15228,67,6,5580.27,930.05,United Kingdom,3,4,5,12,Loyal
17203,36,10,5575.88,557.59,United Kingdom,4,5,5,14,Champion
15527,19,23,5575.64,242.42,United Kingdom,5,5,5,15,Champion
16393,3,23,5561.66,241.81,United Kingdom,5,5,5,15,Champion
13593,109,14,5523.69,394.55,United Kingdom,3,5,5,13,Champion
14732,9,19,5517.07,290.37,United Kingdom,5,5,5,15,Champion
17204,176,9,5504.69,611.63,United Kingdom,3,5,5,13,Champion
13115,12,10,5494.7,549.47,United Kingdom,5,5,5,15,Champion
16609,16,7,5493.46,784.78,United Kingdom,5,4,5,14,Champion
16992,11,13,5476.5,421.27,United Kingdom,5,5,5,15,Champion
17512,29,18,5467.82,303.77,United Kingdom,4,5,5,14,Champion
12480,29,7,5464.85,780.69,Germany,4,4,5,13,Champion
18198,5,17,5425.56,319.15,United Kingdom,5,5,5,15,Champion
14713,10,21,5418.87,258.04,United Kingdom,5,5,5,15,Champion
12378,130,2,5416.32,2708.16,Switzerland,3,2,5,10,Loyal
14626,24,11,5410.92,491.9,United Kingdom,4,5,5,14,Champion
17719,38,15,5396.04,359.74,United Kingdom,4,5,5,14,Champion
17612,54,18,5394.86,299.71,United Kingdom,4,5,5,14,Champion
13362,10,7,5394.07,770.58,United Kingdom,5,4,5,14,Champion
16008,24,15,5384.13,358.94,United Kingdom,4,5,5,14,Champion
13014,11,11,5381.08,489.19,United Kingdom,5,5,5,15,Champion
14459,156,2,5375.74,2687.87,United Kingdom,3,2,5,10,Loyal
13495,8,10,5374.26,537.43,United Kingdom,5,5,5,15,Champion
14081,303,10,5370.1,537.01,United Kingdom,2,5,5,12,Loyal
14442,205,7,5367.02,766.72,Channel Islands,2,4,5,11,Loyal
13975,32,12,5358.84,446.57,United Kingdom,4,5,5,14,Champion
12362,4,11,5356.23,486.93,Belgium,5,5,5,15,Champion
17567,8,9,5356.03,595.11,United Kingdom,5,5,5,15,Champion
15641,106,12,5345.55,445.46,United Kingdom,3,5,5,13,Champion
17346,4,26,5323.0,204.73,United Kingdom,5,5,5,15,Champion
12708,30,18,5314.1,295.23,Germany,4,5,5,14,Champion
17584,8,6,5309.42,884.9,United Kingdom,5,4,5,14,Champion
15394,10,11,5286.8,480.62,United Kingdom,5,5,5,15,Champion
15152,10,14,5263.83,375.99,United Kingdom,5,5,5,15,Champion
15722,36,11,5258.1,478.01,United Kingdom,4,5,5,14,Champion
13931,96,11,5257.38,477.94,United Kingdom,3,5,5,13,Champion
13107,45,9,5253.07,583.67,United Kingdom,4,5,5,14,Champion
14930,109,6,5246.63,874.44,Channel Islands,3,4,5,12,Loyal
16931,6,23,5233.62,227.55,United Kingdom,5,5,5,15,Champion
17061,74,11,5232.23,475.66,United Kingdom,3,5,5,13,Champion
12422,96,17,5231.8,307.75,Switzerland,3,5,5,13,Champion
15606,62,17,5230.99,307.71,United Kingdom,3,5,5,13,Champion
13763,64,3,5217.44,1739.15,United Kingdom,3,3,5,11,Loyal
17084,36,3,5202.97,1734.32,United Kingdom,4,3,5,12,Loyal
15812,108,12,5201.47,433.46,United Kingdom,3,5,5,13,Champion
14546,6,11,5197.9,472.54,United Kingdom,5,5,5,15,Champion
17213,41,13,5182.3,398.64,United Kingdom,4,5,5,14,Champion
12510,143,9,5178.02,575.34,Spain,3,5,5,13,Champion
15443,2,14,5175.93,369.71,United Kingdom,5,5,5,15,Champion
15796,2,17,5175.83,304.46,United Kingdom,5,5,5,15,Champion
17663,26,17,5175.83,304.46,United Kingdom,4,5,5,14,Champion
12625,212,4,5164.88,1291.22,Germany,2,3,5,10,Loyal
17157,8,19,5151.9,271.15,United Kingdom,5,5,5,15,Champion
16153,50,11,5133.49,466.68,United Kingdom,4,5,5,14,Champion
16904,5,21,5132.37,244.4,United Kingdom,5,5,5,15,Champion
14493,8,10,5130.15,513.02,United Kingdom,5,5,5,15,Champion
17861,4,18,5127.69,284.87,United Kingdom,5,5,5,15,Champion
16919,157,24,5125.91,213.58,United Kingdom,3,5,5,13,Champion
12483,18,19,5120.58,269.5,Sweden,5,5,5,15,Champion
16308,38,7,5120.0,731.43,United Kingdom,4,4,5,13,Champion
13329,32,8,5112.97,639.12,United Kingdom,4,4,5,13,Champion
15529,23,12,5111.95,426.0,United Kingdom,4,5,5,14,Champion
17519,18,15,5109.47,340.63,United Kingdom,5,5,5,15,Champion
13523,34,6,5101.52,850.25,United Kingdom,4,4,5,13,Champion
17402,5,23,5096.18,221.57,United Kingdom,5,5,5,15,Champion
12594,38,15,5090.11,339.34,Italy,4,5,5,14,Champion
15367,58,11,5081.33,461.94,United Kingdom,4,5,5,14,Champion
13634,34,16,5073.47,317.09,United Kingdom,4,5,5,14,Champion
14307,89,10,5071.03,507.1,United Kingdom,3,5,5,13,Champion
16686,48,16,5070.92,316.93,United Kingdom,4,5,5,14,Champion
12395,20,15,5067.27,337.82,Belgium,5,5,5,15,Champion
12432,43,5,5059.32,1011.86,Norway,4,4,5,13,Champion
18144,8,19,5058.0,266.21,United Kingdom,5,5,5,15,Champion
17802,83,10,5053.12,505.31,United Kingdom,3,5,5,13,Champion
17469,17,17,5051.25,297.13,United Kingdom,5,5,5,15,Champion
12600,29,21,5043.92,240.19,Germany,4,5,5,14,Champion
16905,6,17,5034.15,296.13,United Kingdom,5,5,5,15,Champion
12759,53,8,5020.74,627.59,Netherlands,4,4,5,13,Champion
17758,20,12,5012.53,417.71,United Kingdom,4,5,5,14,Champion
12444,22,5,5005.46,1001.09,Norway,4,4,5,13,Champion
14209,11,15,4993.27,332.88,United Kingdom,5,5,5,15,Champion
14639,53,9,4978.96,553.22,United Kingdom,4,5,5,14,Champion
13198,11,8,4974.23,621.78,United Kingdom,5,5,5,15,Champion
12562,9,9,4966.92,551.88,France,5,5,5,15,Champion
17449,3,13,4951.15,380.86,United Kingdom,5,5,5,15,Champion
12700,8,4,4939.99,1235.0,France,5,4,5,14,Champion
14825,4,24,4925.08,205.21,United Kingdom,5,5,5,15,Champion
17596,24,13,4920.67,378.51,United Kingdom,4,5,5,14,Champion
14970,69,12,4919.35,409.95,United Kingdom,3,5,5,13,Champion
16143,4,12,4910.83,409.24,United Kingdom,5,5,5,15,Champion
16255,17,15,4906.8,327.12,United Kingdom,5,5,5,15,Champion
17406,334,13,4905.05,377.31,United Kingdom,2,5,5,12,Loyal
17314,25,17,4904.43,288.5,United Kingdom,4,5,5,14,Champion
13659,206,12,4894.88,407.91,United Kingdom,2,5,5,12,Loyal
16986,30,11,4888.75,444.43,United Kingdom,4,5,5,14,Champion
13021,5,17,4887.24,287.48,United Kingdom,5,5,5,15,Champion
15379,170,8,4877.84,609.73,United Kingdom,3,4,5,12,Loyal
14107,52,11,4877.3,443.39,United Kingdom,4,5,5,14,Champion
12688,114,1,4873.81,4873.81,Israel,3,1,5,9,At-Risk
17652,26,12,4867.72,405.64,United Kingdom,4,5,5,14,Champion
13044,292,11,4853.9,441.26,United Kingdom,2,5,5,12,Loyal
14032,3,16,4850.27,303.14,United Kingdom,5,5,5,15,Champion
13562,82,8,4838.18,604.77,United Kingdom,3,4,5,12,Loyal
17191,29,15,4836.05,322.4,United Kingdom,4,5,5,14,Champion
12449,23,6,4835.89,805.98,Belgium,4,4,5,13,Champion
16326,6,24,4826.99,201.12,United Kingdom,5,5,5,15,Champion
14191,2,15,4817.66,321.18,United Kingdom,5,5,5,15,Champion
15002,116,9,4817.28,535.25,United Kingdom,3,5,5,13,Champion
13875,54,14,4814.37,343.88,United Kingdom,4,5,5,14,Champion
13124,90,4,4782.45,1195.61,United Kingdom,3,3,5,11,Loyal
15187,2,16,4777.18,298.57,United Kingdom,5,5,5,15,Champion
13988,20,8,4757.8,594.73,United Kingdom,4,4,5,13,Champion
12955,2,11,4757.16,432.47,United Kingdom,5,5,5,15,Champion
17829,299,5,4756.74,951.35,United Arab Emirates,2,4,5,11,Loyal
17082,34,6,4732.03,788.67,United Kingdom,4,4,5,13,Champion
14235,76,9,4717.99,524.22,United Kingdom,3,5,5,13,Champion
15271,8,24,4709.54,196.23,United Kingdom,5,5,5,15,Champion
13958,380,8,4709.23,588.65,United Kingdom,2,5,5,12,Loyal
12589,29,8,4695.66,586.96,France,4,5,5,14,Champion
17050,97,11,4691.79,426.53,United Kingdom,3,5,5,13,Champion
15410,85,10,4685.72,468.57,United Kingdom,3,5,5,13,Champion
13527,34,12,4683.74,390.31,United Kingdom,4,5,5,14,Champion
17400,127,8,4677.05,584.63,United Kingdom,3,4,5,12,Loyal
16858,369,10,4668.28,466.83,United Kingdom,2,5,5,12,Loyal
13971,19,14,4667.57,333.4,United Kingdom,5,5,5,15,Champion
18097,8,11,4663.32,423.94,United Kingdom,5,5,5,15,Champion
16293,22,15,4657.95,310.53,United Kingdom,4,5,5,14,Champion
15123,8,5,4656.17,931.23,United Kingdom,5,4,5,14,Champion
15484,2,6,4656.0,776.0,United Kingdom,5,4,5,14,Champion
12916,139,7,4654.02,664.86,United Kingdom,3,4,5,12,Loyal
14466,30,13,4646.9,357.45,United Kingdom,4,5,5,14,Champion
12578,22,4,4642.45,1160.61,Italy,4,3,5,12,Loyal
17442,37,15,4620.3,308.02,United Kingdom,4,5,5,14,Champion
14685,577,8,4619.79,577.47,United Kingdom,1,5,5,11,Loyal
12782,5,11,4618.24,419.84,Portugal,5,5,5,15,Champion
14441,1,11,4611.69,419.24,United Kingdom,5,5,5,15,Champion
15245,135,8,4610.84,576.36,United Kingdom,3,4,5,12,Loyal
12553,9,12,4608.75,384.06,France,5,5,5,15,Champion
13851,96,8,4606.46,575.81,United Kingdom,3,4,5,12,Loyal
18257,40,12,4600.15,383.35,United Kingdom,4,5,5,14,Champion
14514,62,9,4598.98,511.0,United Kingdom,3,5,5,13,Champion
17188,12,13,4592.93,353.3,United Kingdom,5,5,5,15,Champion
16125,368,14,4587.65,327.69,United Kingdom,2,5,5,12,Loyal
17508,281,8,4579.23,572.4,Greece,2,4,5,11,Loyal
17754,1,13,4577.53,352.12,United Kingdom,5,5,5,15,Champion
15416,65,7,4572.82,653.26,United Kingdom,3,4,5,12,Loyal
13491,52,27,4566.56,169.13,United Kingdom,4,5,5,14,Champion
14701,11,15,4562.09,304.14,United Kingdom,5,5,5,15,Champion
17613,23,14,4559.15,325.65,United Kingdom,4,5,5,14,Champion
13510,2,11,4558.29,414.39,United Kingdom,5,5,5,15,Champion
15365,26,13,4557.13,350.55,United Kingdom,4,5,5,14,Champion
14648,417,15,4546.86,303.12,United Kingdom,1,5,5,11,Loyal
13571,13,26,4546.54,174.87,United Kingdom,5,5,5,15,Champion
18069,27,11,4540.56,412.78,United Kingdom,4,5,5,14,Champion
12598,10,11,4534.09,412.19,France,5,5,5,15,Champion
14001,46,9,4530.09,503.34,United Kingdom,4,5,5,14,Champion
14290,12,8,4516.56,564.57,United Kingdom,5,5,5,15,Champion
17308,394,2,4511.76,2255.88,United Kingdom,2,3,5,10,Loyal
15680,10,10,4507.58,450.76,United Kingdom,5,5,5,15,Champion
15764,89,8,4503.08,562.89,United Kingdom,3,4,5,12,Loyal
14625,197,11,4497.88,408.9,United Kingdom,2,5,5,12,Loyal
15122,115,11,4497.47,408.86,United Kingdom,3,5,5,13,Champion
18064,134,11,4495.03,408.64,United Kingdom,3,5,5,13,Champion
17220,25,21,4481.75,213.42,United Kingdom,4,5,5,14,Champion
16912,29,15,4480.31,298.69,United Kingdom,4,5,5,14,Champion
12627,11,7,4478.53,639.79,Germany,5,4,5,14,Champion
13435,6,9,4475.23,497.25,United Kingdom,5,5,5,15,Champion
14341,46,18,4467.32,248.18,United Kingdom,4,5,5,14,Champion
16081,57,8,4460.18,557.52,United Kingdom,4,4,5,13,Champion
15240,45,12,4459.98,371.67,United Kingdom,4,5,5,14,Champion
17682,11,11,4456.78,405.16,United Kingdom,5,5,5,15,Champion
18093,94,8,4452.71,556.59,United Kingdom,3,4,5,12,Loyal
16098,88,14,4448.1,317.72,United Kingdom,3,5,5,13,Champion
13982,40,9,4445.59,493.95,United Kingdom,4,5,5,14,Champion
16218,30,13,4439.97,341.54,United Kingdom,4,5,5,14,Champion
17722,97,5,4430.36,886.07,United Kingdom,3,4,5,12,Loyal
