CustomerID,recency_days,frequency,monetary,monetary_tier,churn_segment
17993,618,1,235.19,Q1_Low,Lost
12392,592,1,234.75,Q1_Low,Lost
17868,387,1,234.65,Q1_Low,Lost
13114,731,1,234.38,Q1_Low,Lost
17060,267,1,234.24,Q1_Low,Lapsed
13009,673,1,234.0,Q1_Low,Lost
12736,333,1,234.0,Q1_Low,Lapsed
14153,484,1,233.4,Q1_Low,Lost
15294,411,1,233.35,Q1_Low,Lost
13129,453,2,233.25,Q1_Low,Lost
16302,127,1,233.22,Q1_Low,At-Risk
15451,435,2,233.21,Q1_Low,Lost
13678,152,1,232.6,Q1_Low,At-Risk
18213,237,1,232.48,Q1_Low,Lapsed
16408,592,1,231.93,Q1_Low,Lost
17151,736,1,231.9,Q1_Low,Lost
13619,545,2,231.69,Q1_Low,Lost
17136,663,1,231.68,Q1_Low,Lost
18279,520,1,231.34,Q1_Low,Lost
15487,680,1,231.32,Q1_Low,Lost
15001,395,2,230.86,Q1_Low,Lost
15866,102,1,230.53,Q1_Low,At-Risk
17261,510,1,230.44,Q1_Low,Lost
18197,576,1,230.1,Q1_Low,Lost
14069,515,2,230.06,Q1_Low,Lost
14314,107,2,229.8,Q1_Low,At-Risk
14017,572,1,229.75,Q1_Low,Lost
14596,627,1,229.47,Q1_Low,Lost
17185,592,3,229.46,Q1_Low,Lost
15528,255,1,229.33,Q1_Low,Lapsed
17743,449,1,229.2,Q1_Low,Lost
15273,600,1,228.96,Q1_Low,Lost
17989,380,1,228.83,Q1_Low,Lost
17066,727,1,228.34,Q1_Low,Lost
16760,431,1,228.0,Q1_Low,Lost
15566,393,2,227.87,Q1_Low,Lost
14363,403,2,227.47,Q1_Low,Lost
18021,510,2,227.06,Q1_Low,Lost
18132,505,1,226.9,Q1_Low,Lost
16540,415,1,226.7,Q1_Low,Lost
14718,411,1,226.42,Q1_Low,Lost
16622,544,1,225.4,Q1_Low,Lost
16587,233,1,225.15,Q1_Low,Lapsed
16346,386,1,224.51,Q1_Low,Lost
12914,401,1,223.98,Q1_Low,Lost
14928,628,1,223.91,Q1_Low,Lost
16562,477,1,223.86,Q1_Low,Lost
18131,632,1,222.96,Q1_Low,Lost
12887,384,1,222.4,Q1_Low,Lost
15897,195,2,222.05,Q1_Low,Lapsed
15788,509,1,221.83,Q1_Low,Lost
14445,456,1,221.65,Q1_Low,Lost
17087,738,1,221.53,Q1_Low,Lost
12821,215,2,220.8,Q1_Low,Lapsed
13033,358,2,220.55,Q1_Low,Lapsed
18007,393,1,220.32,Q1_Low,Lost
18114,291,1,220.1,Q1_Low,Lapsed
13454,642,1,219.87,Q1_Low,Lost
14074,624,1,219.4,Q1_Low,Lost
12799,530,1,219.35,Q1_Low,Lost
14271,226,2,219.13,Q1_Low,Lapsed
15086,565,2,218.53,Q1_Low,Lost
17619,313,1,218.52,Q1_Low,Lapsed
12574,316,1,218.45,Q1_Low,Lapsed
17217,235,2,218.0,Q1_Low,Lapsed
15591,583,3,217.9,Q1_Low,Lost
16874,380,1,217.74,Q1_Low,Lost
16035,561,1,217.73,Q1_Low,Lost
15490,431,1,217.6,Q1_Low,Lost
15295,655,1,217.24,Q1_Low,Lost
15554,278,1,217.2,Q1_Low,Lapsed
13423,429,1,217.03,Q1_Low,Lost
15401,453,2,216.95,Q1_Low,Lost
15460,355,1,216.76,Q1_Low,Lapsed
17902,547,1,216.4,Q1_Low,Lost
15052,320,1,215.78,Q1_Low,Lapsed
14476,258,1,215.7,Q1_Low,Lapsed
14376,684,1,215.46,Q1_Low,Lost
18157,572,1,215.35,Q1_Low,Lost
14635,454,1,215.22,Q1_Low,Lost
16338,158,1,214.8,Q1_Low,At-Risk
14106,738,1,214.8,Q1_Low,Lost
14361,579,1,214.71,Q1_Low,Lost
15558,640,1,214.13,Q1_Low,Lost
13621,117,1,213.85,Q1_Low,At-Risk
13411,108,1,213.55,Q1_Low,At-Risk
13724,638,1,213.01,Q1_Low,Lost
13691,397,1,212.78,Q1_Low,Lost
12961,380,1,211.99,Q1_Low,Lost
12470,690,1,211.95,Q1_Low,Lost
14843,437,1,211.8,Q1_Low,Lost
15703,265,1,211.5,Q1_Low,Lapsed
14992,443,1,210.5,Q1_Low,Lost
17271,737,1,210.39,Q1_Low,Lost
17484,577,2,209.57,Q1_Low,Lost
13056,552,1,209.48,Q1_Low,Lost
14003,733,1,209.41,Q1_Low,Lost
16487,578,2,209.4,Q1_Low,Lost
15112,612,1,209.4,Q1_Low,Lost
17026,186,3,208.98,Q1_Low,Lapsed
13290,439,1,208.63,Q1_Low,Lost
15741,459,2,208.62,Q1_Low,Lost
16457,219,1,208.36,Q1_Low,Lapsed
15212,242,2,208.28,Q1_Low,Lapsed
12848,676,1,208.0,Q1_Low,Lost
16964,734,2,207.85,Q1_Low,Lost
16866,141,3,207.74,Q1_Low,At-Risk
13099,100,1,207.36,Q1_Low,At-Risk
15925,195,1,207.15,Q1_Low,Lapsed
15820,320,1,206.98,Q1_Low,Lapsed
14964,248,1,206.21,Q1_Low,Lapsed
14519,684,2,206.09,Q1_Low,Lost
15914,379,2,205.99,Q1_Low,Lost
16090,625,1,205.91,Q1_Low,Lost
14278,410,1,205.83,Q1_Low,Lost
17670,228,1,205.7,Q1_Low,Lapsed
16490,437,1,205.41,Q1_Low,Lost
14602,657,1,205.36,Q1_Low,Lost
15307,96,1,205.3,Q1_Low,At-Risk
12400,415,1,205.25,Q1_Low,Lost
17112,503,1,205.17,Q1_Low,Lost
15319,284,1,204.5,Q1_Low,Lapsed
16901,730,1,204.26,Q1_Low,Lost
14468,734,1,204.24,Q1_Low,Lost
17394,220,1,203.87,Q1_Low,Lapsed
17891,163,1,203.86,Q1_Low,At-Risk
15020,380,1,203.42,Q1_Low,Lost
17074,563,1,203.05,Q1_Low,Lost
15459,418,2,202.83,Q1_Low,Lost
12416,657,1,202.56,Q1_Low,Lost
14892,691,1,202.35,Q1_Low,Lost
16937,500,1,202.1,Q1_Low,Lost
16965,227,1,201.19,Q1_Low,Lapsed
13284,331,1,201.19,Q1_Low,Lapsed
18281,181,2,201.14,Q1_Low,Lapsed
13556,430,2,200.82,Q1_Low,Lost
14330,624,1,200.63,Q1_Low,Lost
17693,138,1,200.47,Q1_Low,At-Risk
13133,274,3,200.45,Q1_Low,Lapsed
13944,654,1,200.43,Q1_Low,Lost
14782,320,1,200.1,Q1_Low,Lapsed
14521,492,1,199.45,Q1_Low,Lost
17184,570,2,198.41,Q1_Low,Lost
17778,662,1,197.7,Q1_Low,Lost
14185,332,1,197.65,Q1_Low,Lapsed
12927,395,1,197.31,Q1_Low,Lost
15234,277,1,197.0,Q1_Low,Lapsed
15746,135,1,196.88,Q1_Low,At-Risk
16112,144,4,195.74,Q1_Low,At-Risk
13757,675,1,195.55,Q1_Low,Lost
14405,387,1,195.0,Q1_Low,Lost
13671,395,1,194.95,Q1_Low,Lost
14100,138,1,194.9,Q1_Low,At-Risk
17065,638,2,194.7,Q1_Low,Lost
16299,478,1,193.65,Q1_Low,Lost
16695,562,2,193.15,Q1_Low,Lost
13568,174,1,192.85,Q1_Low,At-Risk
17257,437,2,192.73,Q1_Low,Lost
15729,213,3,192.55,Q1_Low,Lapsed
18028,584,1,192.05,Q1_Low,Lost
15909,174,1,191.94,Q1_Low,At-Risk
14279,521,2,191.86,Q1_Low,Lost
15954,590,1,190.75,Q1_Low,Lost
14728,414,1,190.58,Q1_Low,Lost
15688,419,1,190.57,Q1_Low,Lost
15412,172,1,190.53,Q1_Low,At-Risk
18020,544,1,190.48,Q1_Low,Lost
14617,403,2,190.47,Q1_Low,Lost
13766,496,1,190.35,Q1_Low,Lost
18046,650,1,189.63,Q1_Low,Lost
13826,177,1,189.5,Q1_Low,At-Risk
13387,418,1,189.44,Q1_Low,Lost
16673,680,1,188.83,Q1_Low,Lost
16277,734,1,188.69,Q1_Low,Lost
14697,219,2,188.61,Q1_Low,Lapsed
17283,379,1,188.46,Q1_Low,Lost
16051,682,1,188.44,Q1_Low,Lost
13063,481,1,188.4,Q1_Low,Lost
17781,160,2,188.02,Q1_Low,At-Risk
14131,649,1,187.87,Q1_Low,Lost
15072,480,1,187.52,Q1_Low,Lost
13852,611,1,187.35,Q1_Low,Lost
18013,156,2,187.29,Q1_Low,At-Risk
16267,592,1,186.66,Q1_Low,Lost
18063,391,2,186.6,Q1_Low,Lost
17215,465,1,186.15,Q1_Low,Lost
16388,654,1,186.05,Q1_Low,Lost
12641,116,1,185.9,Q1_Low,At-Risk
14812,599,1,185.8,Q1_Low,Lost
17840,444,1,185.72,Q1_Low,Lost
17574,243,1,185.65,Q1_Low,Lapsed
16559,398,1,185.2,Q1_Low,Lost
14879,685,1,185.06,Q1_Low,Lost
16097,241,1,185.05,Q1_Low,Lapsed
14677,593,1,184.91,Q1_Low,Lost
17803,393,1,184.66,Q1_Low,Lost
14059,267,1,183.6,Q1_Low,Lapsed
17820,375,1,183.56,Q1_Low,Lost
14119,376,2,183.37,Q1_Low,Lost
14983,690,1,183.2,Q1_Low,Lost
17798,582,1,183.09,Q1_Low,Lost
16819,466,2,182.59,Q1_Low,Lost
14941,579,1,182.1,Q1_Low,Lost
17587,629,1,181.66,Q1_Low,Lost
12934,737,1,181.65,Q1_Low,Lost
16822,687,1,181.39,Q1_Low,Lost
15359,663,8,181.35,Q1_Low,Lost
15292,202,1,180.94,Q1_Low,Lapsed
14858,506,1,180.75,Q1_Low,Lost
12622,233,1,180.1,Q1_Low,Lapsed
18234,552,1,179.6,Q1_Low,Lost
14945,414,1,179.4,Q1_Low,Lost
16640,398,1,179.4,Q1_Low,Lost
15895,150,1,179.17,Q1_Low,At-Risk
14705,199,1,179.0,Q1_Low,Lapsed
15209,731,1,178.98,Q1_Low,Lost
15139,240,2,178.96,Q1_Low,Lapsed
16691,419,2,178.83,Q1_Low,Lost
17170,375,2,178.68,Q1_Low,Lost
17879,174,1,178.52,Q1_Low,At-Risk
12686,372,1,178.28,Q1_Low,Lost
12858,384,1,177.92,Q1_Low,Lost
16403,313,1,177.5,Q1_Low,Lapsed
13618,174,1,177.34,Q1_Low,At-Risk
13072,267,1,177.15,Q1_Low,Lapsed
16285,647,1,176.9,Q1_Low,Lost
17036,384,1,176.9,Q1_Low,Lost
13746,414,1,176.69,Q1_Low,Lost
12509,285,1,176.5,Q1_Low,Lapsed
18054,393,1,176.5,Q1_Low,Lost
18175,676,1,176.1,Q1_Low,Lost
13547,409,1,175.53,Q1_Low,Lost
14486,512,2,175.5,Q1_Low,Lost
18166,624,1,175.5,Q1_Low,Lost
13007,580,1,175.25,Q1_Low,Lost
16144,247,1,175.2,Q1_Low,Lapsed
17331,124,1,175.2,Q1_Low,At-Risk
17108,664,1,174.95,Q1_Low,Lost
18010,257,1,174.8,Q1_Low,Lapsed
16731,649,1,174.05,Q1_Low,Lost
15684,548,3,173.95,Q1_Low,Lost
14674,510,1,173.66,Q1_Low,Lost
16741,626,1,173.06,Q1_Low,Lost
16599,386,1,172.8,Q1_Low,Lost
13195,415,1,172.38,Q1_Low,Lost
15515,388,1,171.81,Q1_Low,Lost
14536,260,1,171.8,Q1_Low,Lapsed
17983,396,1,171.71,Q1_Low,Lost
17575,668,1,171.7,Q1_Low,Lost
16312,433,1,171.15,Q1_Low,Lost
15403,492,2,170.88,Q1_Low,Lost
14811,388,1,170.5,Q1_Low,Lost
15256,149,2,170.4,Q1_Low,At-Risk
17922,544,1,170.4,Q1_Low,Lost
18004,363,1,169.47,Q1_Low,Lapsed
16002,626,1,169.21,Q1_Low,Lost
15647,416,1,169.0,Q1_Low,Lost
12768,451,1,168.69,Q1_Low,Lost
17367,239,1,168.4,Q1_Low,Lapsed
18099,128,1,168.31,Q1_Low,At-Risk
12551,358,1,168.0,Q1_Low,Lapsed
17559,513,1,167.62,Q1_Low,Lost
18037,155,15,167.42,Q1_Low,At-Risk
17586,620,1,167.4,Q1_Low,Lost
13609,594,1,167.35,Q1_Low,Lost
16405,303,2,167.25,Q1_Low,Lapsed
15166,468,1,167.16,Q1_Low,Lost
18107,443,1,167.13,Q1_Low,Lost
17875,689,1,167.1,Q1_Low,Lost
15509,381,1,166.51,Q1_Low,Lost
13967,146,2,166.3,Q1_Low,At-Risk
13903,401,1,165.45,Q1_Low,Lost
15316,327,1,165.0,Q1_Low,Lapsed
16663,730,1,165.0,Q1_Low,Lost
13470,100,2,165.0,Q1_Low,At-Risk
13191,659,1,164.69,Q1_Low,Lost
17535,281,1,164.4,Q1_Low,Lapsed
17318,726,1,164.28,Q1_Low,Lost
17417,549,1,164.18,Q1_Low,Lost
14516,517,1,163.92,Q1_Low,Lost
16662,395,1,163.8,Q1_Low,Lost
18200,107,1,163.8,Q1_Low,At-Risk
14955,733,1,163.77,Q1_Low,Lost
15474,596,1,163.1,Q1_Low,Lost
16517,278,1,162.7,Q1_Low,Lapsed
12954,639,1,162.45,Q1_Low,Lost
15733,283,1,162.3,Q1_Low,Lapsed
15534,726,1,162.25,Q1_Low,Lost
16443,521,1,162.24,Q1_Low,Lost
12661,437,1,162.0,Q1_Low,Lost
17971,549,1,161.94,Q1_Low,Lost
14571,426,1,161.65,Q1_Low,Lost
15499,724,1,161.6,Q1_Low,Lost
16113,184,1,161.38,Q1_Low,Lapsed
13714,466,1,161.35,Q1_Low,Lost
13779,516,1,161.13,Q1_Low,Lost
13701,447,1,161.0,Q1_Low,Lost
13229,226,1,160.95,Q1_Low,Lapsed
17953,541,1,160.82,Q1_Low,Lost
17605,591,1,160.75,Q1_Low,Lost
17202,421,1,160.65,Q1_Low,Lost
17487,729,1,160.55,Q1_Low,Lost
15229,587,1,160.5,Q1_Low,Lost
14814,582,1,160.46,Q1_Low,Lost
16645,736,1,160.39,Q1_Low,Lost
18146,141,2,160.35,Q1_Low,At-Risk
13420,150,2,159.85,Q1_Low,At-Risk
13302,156,2,159.2,Q1_Low,At-Risk
18224,264,1,158.95,Q1_Low,Lapsed
13125,524,1,158.57,Q1_Low,Lost
15548,596,1,158.09,Q1_Low,Lost
14318,461,1,158.02,Q1_Low,Lost
17751,422,1,157.86,Q1_Low,Lost
14207,688,1,157.8,Q1_Low,Lost
14822,486,1,157.7,Q1_Low,Lost
16687,391,1,157.63,Q1_Low,Lost
12894,576,1,157.35,Q1_Low,Lost
16371,449,1,157.2,Q1_Low,Lost
17128,335,1,157.09,Q1_Low,Lapsed
17118,318,1,157.02,Q1_Low,Lapsed
15007,160,1,156.91,Q1_Low,At-Risk
15742,620,1,156.87,Q1_Low,Lost
13830,582,1,156.85,Q1_Low,Lost
14406,120,1,156.75,Q1_Low,At-Risk
16578,627,1,156.6,Q1_Low,Lost
15438,132,1,156.58,Q1_Low,At-Risk
15263,107,1,156.51,Q1_Low,At-Risk
13051,579,2,155.8,Q1_Low,Lost
17899,160,1,155.8,Q1_Low,At-Risk
14368,320,1,155.0,Q1_Low,Lapsed
14046,285,1,154.99,Q1_Low,Lapsed
17698,261,1,154.95,Q1_Low,Lapsed
15226,311,1,154.41,Q1_Low,Lapsed
13490,655,1,154.25,Q1_Low,Lost
17517,309,1,153.94,Q1_Low,Lapsed
15560,398,2,153.52,Q1_Low,Lost
15431,503,1,153.24,Q1_Low,Lost
16507,573,1,152.76,Q1_Low,Lost
18138,296,1,152.65,Q1_Low,Lapsed
18113,369,1,152.64,Q1_Low,Lost
14066,267,1,152.55,Q1_Low,Lapsed
17327,410,2,152.35,Q1_Low,Lost
13653,488,1,152.2,Q1_Low,Lost
16617,236,1,151.85,Q1_Low,Lapsed
18076,381,1,151.49,Q1_Low,Lost
12959,485,1,150.95,Q1_Low,Lost
14980,738,1,150.68,Q1_Low,Lost
15991,535,1,150.55,Q1_Low,Lost
14084,513,1,150.5,Q1_Low,Lost
15775,246,2,150.5,Q1_Low,Lapsed
14845,600,1,150.0,Q1_Low,Lost
17234,183,1,149.89,Q1_Low,Lapsed
13257,437,1,149.75,Q1_Low,Lost
17946,234,2,149.58,Q1_Low,Lapsed
18038,557,1,149.41,Q1_Low,Lost
17390,421,1,149.3,Q1_Low,Lost
13003,106,3,149.05,Q1_Low,At-Risk
15283,391,3,148.33,Q1_Low,Lost
17592,739,1,148.3,Q1_Low,Lost
13457,689,2,148.22,Q1_Low,Lost
17859,305,1,148.21,Q1_Low,Lapsed
13578,410,1,147.66,Q1_Low,Lost
15479,734,1,147.4,Q1_Low,Lost
16724,405,1,147.35,Q1_Low,Lost
17794,687,2,147.3,Q1_Low,Lost
14683,589,1,146.56,Q1_Low,Lost
15496,632,1,146.14,Q1_Low,Lost
18137,552,2,145.99,Q1_Low,Lost
12565,289,1,145.92,Q1_Low,Lapsed
17199,583,1,145.12,Q1_Low,Lost
14972,129,2,145.07,Q1_Low,At-Risk
16598,286,1,145.05,Q1_Low,Lapsed
15902,381,1,145.01,Q1_Low,Lost
17938,421,1,144.29,Q1_Low,Lost
15816,543,2,144.15,Q1_Low,Lost
12387,416,1,143.94,Q1_Low,Lost
14604,634,1,143.86,Q1_Low,Lost
14574,733,1,143.7,Q1_Low,Lost
17149,452,1,143.1,Q1_Low,Lost
15705,202,1,143.1,Q1_Low,Lapsed
15761,443,1,143.05,Q1_Low,Lost
14386,297,1,142.4,Q1_Low,Lapsed
14041,267,1,141.41,Q1_Low,Lapsed
17273,425,1,141.12,Q1_Low,Lost
12636,739,1,141.0,Q1_Low,Lost
17959,593,1,140.75,Q1_Low,Lost
14773,593,1,140.55,Q1_Low,Lost
15388,271,1,140.54,Q1_Low,Lapsed
15702,477,2,140.39,Q1_Low,Lost
15324,702,1,140.22,Q1_Low,Lost
13839,487,1,139.95,Q1_Low,Lost
15848,622,1,139.94,Q1_Low,Lost
16840,604,2,139.85,Q1_Low,Lost
16483,193,1,139.35,Q1_Low,Lapsed
14772,113,1,139.26,Q1_Low,At-Risk
14707,436,2,139.2,Q1_Low,Lost
13273,114,1,138.98,Q1_Low,At-Risk
12902,265,1,138.68,Q1_Low,Lapsed
13716,270,1,138.28,Q1_Low,Lapsed
17982,681,1,138.18,Q1_Low,Lost
15663,107,1,138.14,Q1_Low,At-Risk
16396,477,1,137.8,Q1_Low,Lost
13907,692,1,136.8,Q1_Low,Lost
16237,438,1,136.65,Q1_Low,Lost
16289,463,1,136.31,Q1_Low,Lost
16651,587,1,136.2,Q1_Low,Lost
17972,242,1,136.04,Q1_Low,Lapsed
16876,404,1,136.01,Q1_Low,Lost
14366,526,1,136.0,Q1_Low,Lost
17583,561,1,135.95,Q1_Low,Lost
12968,113,1,135.95,Q1_Low,At-Risk
14889,337,1,135.9,Q1_Low,Lapsed
16114,171,1,135.75,Q1_Low,At-Risk
14391,577,1,135.6,Q1_Low,Lost
13076,458,1,135.4,Q1_Low,Lost
16665,363,1,135.4,Q1_Low,Lapsed
14588,579,1,135.39,Q1_Low,Lost
13144,333,2,135.35,Q1_Low,Lapsed
13702,446,1,135.18,Q1_Low,Lost
17960,172,3,135.08,Q1_Low,At-Risk
13119,669,1,134.9,Q1_Low,Lost
16055,221,1,134.8,Q1_Low,Lapsed
14340,219,1,134.7,Q1_Low,Lapsed
17826,375,1,134.59,Q1_Low,Lost
15926,543,1,134.44,Q1_Low,Lost
16486,538,1,134.36,Q1_Low,Lost
14280,197,1,134.04,Q1_Low,Lapsed
16886,457,1,134.0,Q1_Low,Lost
15056,521,1,133.45,Q1_Low,Lost
17881,305,1,133.35,Q1_Low,Lapsed
12467,424,1,132.8,Q1_Low,Lost
17909,738,1,132.55,Q1_Low,Lost
12964,438,1,132.24,Q1_Low,Lost
14444,457,1,132.04,Q1_Low,Lost
14438,307,1,131.9,Q1_Low,Lapsed
17565,587,1,131.83,Q1_Low,Lost
17455,204,1,131.7,Q1_Low,Lapsed
13586,542,1,131.53,Q1_Low,Lost
14795,167,1,131.45,Q1_Low,At-Risk
15409,722,1,131.25,Q1_Low,Lost
14378,622,1,131.25,Q1_Low,Lost
17225,582,1,131.15,Q1_Low,Lost
16865,402,1,130.95,Q1_Low,Lost
17240,597,1,130.6,Q1_Low,Lost
16410,735,1,130.32,Q1_Low,Lost
17818,738,1,130.18,Q1_Low,Lost
16288,471,1,129.85,Q1_Low,Lost
15317,678,1,129.75,Q1_Low,Lost
17762,457,1,129.75,Q1_Low,Lost
17847,516,2,129.69,Q1_Low,Lost
14999,593,1,129.48,Q1_Low,Lost
12555,683,1,129.23,Q1_Low,Lost
13071,613,1,129.22,Q1_Low,Lost
17056,739,1,128.6,Q1_Low,Lost
16828,94,2,128.5,Q1_Low,At-Risk
17089,387,1,128.45,Q1_Low,Lost
16251,513,1,128.31,Q1_Low,Lost
15892,670,1,128.2,Q1_Low,Lost
16397,629,1,127.88,Q1_Low,Lost
13053,622,1,127.65,Q1_Low,Lost
15578,163,1,127.1,Q1_Low,At-Risk
16973,387,1,127.0,Q1_Low,Lost
14751,685,2,126.45,Q1_Low,Lost
16294,477,1,126.05,Q1_Low,Lost
13794,547,1,126.03,Q1_Low,Lost
17657,431,1,126.0,Q1_Low,Lost
12814,102,1,125.92,Q1_Low,At-Risk
16925,541,1,125.65,Q1_Low,Lost
15731,554,1,125.3,Q1_Low,Lost
13912,424,1,124.95,Q1_Low,Lost
14726,655,1,124.75,Q1_Low,Lost
13312,452,1,124.75,Q1_Low,Lost
16849,187,1,124.57,Q1_Low,Lapsed
17541,510,1,124.46,Q1_Low,Lost
17316,421,1,124.45,Q1_Low,Lost
12773,565,1,124.25,Q1_Low,Lost
18000,565,1,124.25,Q1_Low,Lost
15779,464,2,124.08,Q1_Low,Lost
13968,424,1,123.66,Q1_Low,Lost
14187,474,1,123.5,Q1_Low,Lost
15927,648,1,123.39,Q1_Low,Lost
16068,594,1,122.93,Q1_Low,Lost
14165,276,1,122.54,Q1_Low,Lapsed
14076,130,1,122.47,Q1_Low,At-Risk
12969,603,1,122.45,Q1_Low,Lost
16073,298,1,122.4,Q1_Low,Lapsed
13084,492,1,122.4,Q1_Low,Lost
13244,93,1,121.74,Q1_Low,At-Risk
15049,274,1,121.17,Q1_Low,Lapsed
17260,412,1,120.95,Q1_Low,Lost
17446,177,2,120.9,Q1_Low,At-Risk
14884,670,1,120.6,Q1_Low,Lost
17543,550,1,120.05,Q1_Low,Lost
14259,142,1,120.0,Q1_Low,At-Risk
14453,191,1,119.93,Q1_Low,Lapsed
15161,389,1,119.92,Q1_Low,Lost
17177,506,1,119.5,Q1_Low,Lost
15843,304,1,118.95,Q1_Low,Lapsed
17280,439,1,118.86,Q1_Low,Lost
14155,267,1,118.75,Q1_Low,Lapsed
12929,312,1,117.85,Q1_Low,Lapsed
16291,683,1,117.72,Q1_Low,Lost
17654,278,1,117.55,Q1_Low,Lapsed
17117,289,1,116.2,Q1_Low,Lapsed
14874,536,1,116.18,Q1_Low,Lost
14143,134,1,115.8,Q1_Low,At-Risk
14721,380,1,115.77,Q1_Low,Lost
13241,412,1,115.58,Q1_Low,Lost
17208,396,1,115.35,Q1_Low,Lost
18027,99,1,115.31,Q1_Low,At-Risk
18012,724,1,115.3,Q1_Low,Lost
15352,549,1,114.95,Q1_Low,Lost
17401,542,1,114.85,Q1_Low,Lost
17933,633,1,114.69,Q1_Low,Lost
15905,544,1,114.69,Q1_Low,Lost
16247,171,1,114.56,Q1_Low,At-Risk
14632,263,1,114.56,Q1_Low,Lapsed
17275,384,1,114.52,Q1_Low,Lost
18148,647,1,114.1,Q1_Low,Lost
14457,311,1,113.64,Q1_Low,Lapsed
16821,382,1,113.35,Q1_Low,Lost
17784,551,1,112.86,Q1_Low,Lost
14689,209,1,112.8,Q1_Low,Lapsed
16697,242,1,112.75,Q1_Low,Lapsed
18129,244,1,112.55,Q1_Low,Lapsed
15899,369,1,112.5,Q1_Low,Lost
13620,529,1,112.34,Q1_Low,Lost
17893,226,1,112.25,Q1_Low,Lapsed
17900,191,2,112.2,Q1_Low,Lapsed
14750,737,1,112.03,Q1_Low,Lost
15875,647,1,111.72,Q1_Low,Lost
16547,547,1,111.71,Q1_Low,Lost
14668,446,1,111.63,Q1_Low,Lost
18124,473,1,111.53,Q1_Low,Lost
17304,535,1,111.5,Q1_Low,Lost
17887,130,1,111.35,Q1_Low,At-Risk
18120,215,1,111.15,Q1_Low,Lapsed
16064,726,1,111.0,Q1_Low,Lost
14464,569,2,111.0,Q1_Low,Lost
14509,535,1,110.95,Q1_Low,Lost
12692,638,1,110.95,Q1_Low,Lost
15537,164,1,110.92,Q1_Low,At-Risk
18256,388,1,110.7,Q1_Low,Lost
14787,472,1,110.65,Q1_Low,Lost
16963,188,1,110.55,Q1_Low,Lapsed
16339,285,1,109.95,Q1_Low,Lapsed
15851,527,1,109.73,Q1_Low,Lost
14033,556,1,109.44,Q1_Low,Lost
16664,570,1,109.2,Q1_Low,Lost
14374,542,1,108.0,Q1_Low,Lost
15583,377,1,107.86,Q1_Low,Lost
13580,407,1,107.75,Q1_Low,Lost
14943,664,1,107.62,Q1_Low,Lost
15395,326,1,107.45,Q1_Low,Lapsed
16301,737,1,107.33,Q1_Low,Lost
15328,408,1,107.24,Q1_Low,Lost
16047,683,1,107.14,Q1_Low,Lost
15846,386,1,107.01,Q1_Low,Lost
16630,408,1,106.8,Q1_Low,Lost
16082,671,1,106.75,Q1_Low,Lost
14637,678,1,106.68,Q1_Low,Lost
16581,183,1,105.84,Q1_Low,Lapsed
18103,550,1,105.8,Q1_Low,Lost
15642,730,1,105.78,Q1_Low,Lost
14579,433,1,105.56,Q1_Low,Lost
15340,562,1,105.5,Q1_Low,Lost
17328,674,1,104.7,Q1_Low,Lost
16375,471,2,104.0,Q1_Low,Lost
16896,556,1,103.95,Q1_Low,Lost
14542,186,1,103.25,Q1_Low,Lapsed
15924,732,1,102.82,Q1_Low,Lost
17467,396,1,102.6,Q1_Low,Lost
15486,528,1,102.0,Q1_Low,Lost
13829,422,1,102.0,Q1_Low,Lost
18068,290,1,101.7,Q1_Low,Lapsed
16944,610,1,101.36,Q1_Low,Lost
18086,275,1,101.34,Q1_Low,Lapsed
18195,388,1,101.16,Q1_Low,Lost
13011,373,1,101.1,Q1_Low,Lost
17741,407,2,101.1,Q1_Low,Lost
16498,162,2,100.97,Q1_Low,At-Risk
17493,386,1,100.91,Q1_Low,Lost
17224,502,1,100.86,Q1_Low,Lost
14371,296,1,100.5,Q1_Low,Lapsed
15635,396,1,100.35,Q1_Low,Lost
17570,382,1,100.0,Q1_Low,Lost
17939,160,1,99.14,Q1_Low,At-Risk
12774,536,1,98.7,Q1_Low,Lost
16694,724,1,98.3,Q1_Low,Lost
17395,509,1,97.5,Q1_Low,Lost
13793,647,1,96.0,Q1_Low,Lost
12548,167,1,95.2,Q1_Low,At-Risk
15285,408,1,94.92,Q1_Low,Lost
14833,499,1,94.8,Q1_Low,Lost
15868,584,1,94.53,Q1_Low,Lost
15397,290,1,94.0,Q1_Low,Lapsed
14394,565,1,93.8,Q1_Low,Lost
15305,556,1,93.6,Q1_Low,Lost
12992,726,1,93.35,Q1_Low,Lost
15082,669,1,93.35,Q1_Low,Lost
16196,489,1,93.3,Q1_Low,Lost
16831,565,1,91.8,Q1_Low,Lost
13392,678,1,91.14,Q1_Low,Lost
14786,551,1,90.96,Q1_Low,Lost
14435,502,1,90.42,Q1_Low,Lost
14117,144,1,90.0,Q1_Low,At-Risk
15686,421,1,90.0,Q1_Low,Lost
16061,432,1,89.65,Q1_Low,Lost
13535,403,1,89.5,Q1_Low,Lost
14760,298,1,89.2,Q1_Low,Lapsed
13222,578,1,88.5,Q1_Low,Lost
15083,257,1,88.2,Q1_Low,Lapsed
16564,570,1,87.8,Q1_Low,Lost
17606,738,1,87.3,Q1_Low,Lost
17763,264,4,86.15,Q1_Low,Lapsed
13180,608,1,86.1,Q1_Low,Lost
15541,115,1,85.13,Q1_Low,At-Risk
