CustomerID,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,Country
14159,20,20,7938.01,396.9,2009-12-03,2011-11-20,United Kingdom
16303,26,7,7928.27,1132.61,2010-03-18,2011-11-14,United Kingdom
12867,27,13,7913.29,608.71,2009-12-16,2011-11-13,United Kingdom
14291,2,23,7904.1,343.66,2009-12-09,2011-12-08,United Kingdom
17085,124,28,7891.41,281.84,2009-12-06,2011-08-08,United Kingdom
13871,23,17,7885.85,463.87,2009-12-20,2011-11-17,United Kingdom
12757,16,13,7857.1,604.39,2011-05-12,2011-11-24,Portugal
15622,44,17,7852.61,461.92,2010-03-04,2011-10-27,United Kingdom
14282,4,25,7849.66,313.99,2010-02-15,2011-12-06,United Kingdom
15046,10,25,7812.39,312.5,2010-01-14,2011-11-30,United Kingdom
17091,3,19,7811.1,411.11,2009-12-16,2011-12-07,United Kingdom
16592,5,28,7807.91,278.85,2009-12-18,2011-12-05,United Kingdom
15581,121,38,7794.59,205.12,2009-12-02,2011-08-11,United Kingdom
17409,185,10,7793.51,779.35,2009-12-11,2011-06-08,United Kingdom
17238,3,32,7783.1,243.22,2009-12-01,2011-12-07,United Kingdom
14800,48,17,7774.32,457.31,2010-09-30,2011-10-23,United Kingdom
17730,4,20,7773.8,388.69,2010-04-29,2011-12-06,United Kingdom
17739,12,18,7730.59,429.48,2009-12-07,2011-11-28,United Kingdom
13534,3,35,7720.9,220.6,2010-07-07,2011-12-07,United Kingdom
14688,8,28,7713.57,275.48,2010-09-09,2011-12-02,United Kingdom
13137,11,16,7712.7,482.04,2010-07-25,2011-11-29,United Kingdom
17696,39,27,7679.59,284.43,2009-12-10,2011-11-01,United Kingdom
14175,60,8,7678.88,959.86,2010-03-22,2011-10-11,United Kingdom
13141,85,17,7668.58,451.09,2009-12-09,2011-09-16,United Kingdom
15301,51,17,7603.44,447.26,2010-09-15,2011-10-20,United Kingdom
14145,47,7,7600.05,1085.72,2010-04-08,2011-10-24,United Kingdom
13709,4,18,7591.75,421.76,2010-01-11,2011-12-06,United Kingdom
13373,61,6,7587.19,1264.53,2009-12-06,2011-10-10,United Kingdom
12841,5,40,7540.68,188.52,2010-07-08,2011-12-05,United Kingdom
15179,19,13,7491.92,576.3,2009-12-03,2011-11-21,United Kingdom
12429,10,8,7485.91,935.74,2010-06-11,2011-11-30,Denmark
13815,23,8,7475.74,934.47,2010-02-12,2011-11-17,Germany
16242,9,14,7474.4,533.89,2010-03-15,2011-12-01,United Kingdom
17602,3,14,7451.13,532.22,2010-03-30,2011-12-07,United Kingdom
17690,31,20,7448.1,372.41,2010-02-03,2011-11-09,United Kingdom
16570,16,20,7434.31,371.72,2010-03-30,2011-11-24,United Kingdom
14243,9,17,7431.05,437.12,2010-08-20,2011-12-01,United Kingdom
13082,127,21,7335.75,349.32,2009-12-22,2011-08-05,United Kingdom
16253,67,7,7310.15,1044.31,2009-12-08,2011-10-04,United Kingdom
17965,38,29,7240.98,249.69,2009-12-14,2011-11-02,United Kingdom
16729,39,21,7239.92,344.76,2011-04-12,2011-11-01,United Kingdom
14092,8,24,7229.45,301.23,2009-12-16,2011-12-02,United Kingdom
17231,13,25,7197.04,287.88,2009-12-07,2011-11-27,United Kingdom
16745,87,17,7194.3,423.19,2011-02-01,2011-09-14,United Kingdom
12712,29,21,7193.66,342.56,2009-12-09,2011-11-11,Germany
13451,27,11,7190.92,653.72,2010-03-21,2011-11-13,United Kingdom
15950,32,10,7180.71,718.07,2010-01-26,2011-11-08,United Kingdom
14841,54,14,7163.0,511.64,2009-12-02,2011-10-17,United Kingdom
13983,30,21,7108.45,338.5,2009-12-09,2011-11-10,United Kingdom
15521,41,16,7106.69,444.17,2010-01-05,2011-10-30,United Kingdom
17769,13,17,7103.08,417.83,2010-01-19,2011-11-27,United Kingdom
14113,4,16,7092.61,443.29,2009-12-08,2011-12-06,United Kingdom
16938,9,9,7043.18,782.58,2010-02-17,2011-12-01,United Kingdom
13183,8,15,7036.18,469.08,2010-03-14,2011-12-02,United Kingdom
17975,16,24,7028.83,292.87,2010-08-06,2011-11-24,United Kingdom
13831,17,18,7023.58,390.2,2009-12-10,2011-11-23,United Kingdom
12662,1,20,6988.02,349.4,2010-04-01,2011-12-09,Germany
16717,24,14,6986.23,499.02,2009-12-07,2011-11-16,United Kingdom
13552,67,22,6978.92,317.22,2010-02-19,2011-10-04,United Kingdom
15674,74,13,6948.23,534.48,2009-12-08,2011-09-27,United Kingdom
16265,10,12,6935.17,577.93,2010-10-28,2011-11-30,United Kingdom
16187,32,15,6911.44,460.76,2011-02-28,2011-11-08,United Kingdom
13520,59,11,6909.4,628.13,2009-12-17,2011-10-12,Switzerland
12749,4,9,6897.36,766.37,2010-07-06,2011-12-06,United Kingdom
18231,193,28,6880.97,245.75,2010-01-10,2011-05-31,United Kingdom
16170,51,20,6869.0,343.45,2010-02-18,2011-10-20,United Kingdom
16456,100,13,6862.91,527.92,2010-03-29,2011-09-01,United Kingdom
15129,51,23,6860.18,298.27,2010-04-08,2011-10-20,United Kingdom
16401,2,23,6849.15,297.79,2010-06-02,2011-12-08,United Kingdom
12613,58,10,6835.07,683.51,2009-12-14,2011-10-13,Germany
12417,4,20,6816.91,340.85,2009-12-06,2011-12-06,Belgium
12830,38,6,6814.64,1135.77,2011-06-21,2011-11-02,United Kingdom
16145,9,19,6805.44,358.18,2010-05-04,2011-12-01,United Kingdom
15413,692,5,6798.72,1359.74,2009-12-01,2010-01-17,United Kingdom
15750,3,18,6797.19,377.62,2009-12-01,2011-12-07,United Kingdom
14401,5,22,6795.9,308.9,2009-12-14,2011-12-05,United Kingdom
13993,43,19,6775.71,356.62,2009-12-03,2011-10-28,United Kingdom
14702,2,29,6754.22,232.9,2009-12-10,2011-12-08,United Kingdom
18118,11,29,6733.22,232.18,2010-11-23,2011-11-29,United Kingdom
14562,4,26,6729.4,258.82,2010-02-07,2011-12-06,United Kingdom
17838,27,13,6722.9,517.15,2010-03-19,2011-11-13,United Kingdom
12779,38,14,6722.27,480.16,2009-12-03,2011-11-02,Poland
14461,149,13,6713.5,516.42,2010-01-18,2011-07-14,United Kingdom
15321,71,12,6709.73,559.14,2010-02-03,2011-09-30,United Kingdom
14844,64,10,6702.43,670.24,2010-04-12,2011-10-07,United Kingdom
13734,509,4,6701.64,1675.41,2010-04-16,2010-07-19,United Kingdom
14388,11,16,6701.0,418.81,2010-01-20,2011-11-29,United Kingdom
12913,5,13,6700.86,515.45,2009-12-01,2011-12-05,United Kingdom
16497,50,23,6695.28,291.1,2009-12-03,2011-10-21,United Kingdom
13384,31,11,6680.83,607.35,2010-07-27,2011-11-09,United Kingdom
17700,17,14,6679.97,477.14,2009-12-01,2011-11-23,United Kingdom
17001,1,19,6640.8,349.52,2010-03-25,2011-12-09,United Kingdom
13953,8,12,6640.68,553.39,2009-12-11,2011-12-02,United Kingdom
14440,9,13,6638.73,510.67,2009-12-02,2011-12-01,United Kingdom
13394,2,19,6621.7,348.51,2009-12-01,2011-12-08,United Kingdom
12626,24,9,6620.48,735.61,2011-01-17,2011-11-16,Germany
17819,72,12,6612.52,551.04,2009-12-13,2011-09-29,United Kingdom
15514,13,18,6598.55,366.59,2009-12-04,2011-11-27,United Kingdom
15980,89,7,6593.68,941.95,2010-06-01,2011-09-12,United Kingdom
12843,66,30,6588.41,219.61,2009-12-13,2011-10-05,United Kingdom
13015,54,11,6586.42,598.77,2010-04-15,2011-10-17,United Kingdom
12836,60,15,6585.62,439.04,2009-12-01,2011-10-11,United Kingdom
13883,11,15,6560.02,437.33,2009-12-08,2011-11-29,United Kingdom
14766,9,11,6556.13,596.01,2010-06-06,2011-12-01,United Kingdom
15332,367,6,6553.74,1092.29,2010-07-14,2010-12-08,Lithuania
16655,18,13,6548.37,503.72,2010-01-31,2011-11-22,United Kingdom
14855,120,7,6520.3,931.47,2010-04-08,2011-08-12,United Kingdom
14221,43,17,6517.49,383.38,2010-04-06,2011-10-28,United Kingdom
17873,81,18,6515.88,361.99,2009-12-16,2011-09-20,United Kingdom
12823,75,18,6501.5,361.19,2010-01-29,2011-09-26,United Kingdom
17419,12,18,6500.52,361.14,2010-01-25,2011-11-28,United Kingdom
18061,22,28,6488.97,231.75,2009-12-04,2011-11-18,United Kingdom
13317,67,19,6486.09,341.37,2009-12-13,2011-10-04,United Kingdom
14154,240,8,6460.7,807.59,2010-01-13,2011-04-14,United Kingdom
16940,53,8,6427.66,803.46,2009-12-08,2011-10-18,United Kingdom
15673,89,9,6414.79,712.75,2010-02-22,2011-09-12,United Kingdom
12656,18,8,6407.83,800.98,2010-05-26,2011-11-22,France
14390,11,13,6399.83,492.29,2010-10-10,2011-11-29,United Kingdom
18094,82,13,6391.52,491.66,2010-01-07,2011-09-19,United Kingdom
12406,23,5,6390.36,1278.07,2010-01-11,2011-11-17,Denmark
12356,23,6,6373.68,1062.28,2010-10-11,2011-11-17,Portugal
12484,33,12,6370.15,530.85,2010-01-27,2011-11-07,Spain
14227,27,15,6368.71,424.58,2010-02-08,2011-11-13,United Kingdom
13230,5,30,6360.78,212.03,2010-03-18,2011-12-05,United Kingdom
13590,12,18,6349.59,352.76,2009-12-01,2011-11-28,United Kingdom
16710,20,22,6349.09,288.6,2009-12-04,2011-11-20,United Kingdom
17799,23,20,6341.89,317.09,2009-12-13,2011-11-17,United Kingdom
18245,8,20,6324.98,316.25,2010-03-08,2011-12-02,United Kingdom
14180,11,33,6319.25,191.49,2010-06-09,2011-11-29,United Kingdom
13654,44,11,6308.0,573.45,2009-12-02,2011-10-27,United Kingdom
15480,117,5,6279.0,1255.8,2010-02-01,2011-08-15,Malta
13136,57,13,6274.56,482.66,2009-12-08,2011-10-14,United Kingdom
13615,319,8,6272.53,784.07,2010-01-28,2011-01-25,United Kingdom
14534,3,26,6271.11,241.2,2010-03-15,2011-12-07,United Kingdom
16735,79,14,6270.56,447.9,2009-12-08,2011-09-22,United Kingdom
13334,83,5,6263.75,1252.75,2010-02-25,2011-09-18,United Kingdom
14004,44,11,6258.45,568.95,2010-09-30,2011-10-27,United Kingdom
15369,493,11,6251.26,568.3,2009-12-08,2010-08-04,United Kingdom
12497,82,3,6248.5,2082.83,2010-03-05,2011-09-19,Germany
16156,9,20,6218.18,310.91,2009-12-02,2011-12-01,United Kingdom
14530,26,16,6197.4,387.34,2010-01-21,2011-11-14,United Kingdom
16103,8,22,6191.71,281.44,2010-01-08,2011-12-02,United Kingdom
14907,4,16,6165.79,385.36,2010-04-16,2011-12-06,United Kingdom
14852,59,18,6147.18,341.51,2010-03-05,2011-10-12,United Kingdom
17669,43,10,6142.35,614.24,2010-04-01,2011-10-28,United Kingdom
13266,12,19,6135.04,322.9,2009-12-17,2011-11-28,United Kingdom
13935,597,3,6116.92,2038.97,2010-02-25,2010-04-22,United Kingdom
17509,58,8,6115.14,764.39,2011-10-07,2011-10-13,United Kingdom
14560,8,44,6114.03,138.96,2009-12-02,2011-12-02,United Kingdom
18178,129,11,6103.74,554.89,2010-02-18,2011-08-03,United Kingdom
16954,1,20,6081.88,304.09,2010-01-18,2011-12-09,United Kingdom
12664,9,11,6070.04,551.82,2009-12-13,2011-12-01,Finland
17625,19,8,6067.8,758.47,2009-12-15,2011-11-21,United Kingdom
12835,428,41,6043.31,147.4,2009-12-03,2010-10-08,United Kingdom
14535,61,9,6030.73,670.08,2010-02-24,2011-10-10,United Kingdom
17644,2,20,6028.6,301.43,2010-02-16,2011-12-08,United Kingdom
13658,10,9,6025.5,669.5,2010-02-05,2011-11-30,United Kingdom
15372,138,8,6017.06,752.13,2010-02-14,2011-07-25,United Kingdom
15202,421,3,6001.49,2000.5,2010-10-15,2010-10-15,United Kingdom
15755,11,17,5993.12,352.54,2009-12-04,2011-11-29,United Kingdom
14105,240,5,5988.83,1197.77,2009-12-18,2011-04-14,United Kingdom
17457,127,14,5984.81,427.49,2009-12-07,2011-08-05,United Kingdom
17491,2,17,5981.07,351.83,2010-04-28,2011-12-08,United Kingdom
15785,33,16,5969.93,373.12,2009-12-15,2011-11-07,United Kingdom
14918,116,9,5955.81,661.76,2010-04-08,2011-08-16,United Kingdom
12500,24,19,5955.21,313.43,2010-02-04,2011-11-16,Germany
14257,65,9,5954.45,661.61,2010-03-01,2011-10-06,United Kingdom
17685,17,12,5943.17,495.26,2010-02-11,2011-11-23,United Kingdom
15971,18,18,5902.83,327.94,2009-12-08,2011-11-22,United Kingdom
16011,9,29,5880.46,202.77,2009-12-01,2011-12-01,United Kingdom
12455,74,10,5879.95,588.0,2009-12-18,2011-09-27,Cyprus
18065,6,29,5866.63,202.3,2009-12-09,2011-12-04,United Kingdom
14210,106,16,5861.52,366.35,2010-01-06,2011-08-26,United Kingdom
17146,106,13,5860.24,450.79,2010-02-02,2011-08-26,United Kingdom
14112,23,13,5834.59,448.81,2010-02-23,2011-11-17,United Kingdom
14189,3,16,5814.39,363.4,2010-11-16,2011-12-07,United Kingdom
13769,3,20,5800.42,290.02,2009-12-16,2011-12-07,United Kingdom
12910,24,13,5796.52,445.89,2010-03-28,2011-11-16,United Kingdom
17069,29,14,5794.28,413.88,2009-12-03,2011-11-11,United Kingdom
18075,24,20,5783.29,289.16,2010-07-29,2011-11-16,United Kingdom
17672,51,7,5778.63,825.52,2010-01-26,2011-10-20,United Kingdom
15485,31,7,5771.51,824.5,2009-12-01,2011-11-09,United Kingdom
14099,17,20,5765.71,288.29,2009-12-10,2011-11-23,United Kingdom
17863,60,12,5745.2,478.77,2010-02-25,2011-10-11,United Kingdom
16316,65,13,5744.91,441.92,2010-08-03,2011-10-06,United Kingdom
12615,3,8,5740.98,717.62,2010-03-18,2011-12-07,France
13771,65,9,5728.82,636.54,2010-02-25,2011-10-06,United Kingdom
16458,3,30,5715.34,190.51,2010-05-26,2011-12-07,United Kingdom
13870,3,15,5712.08,380.81,2010-02-08,2011-12-07,United Kingdom
16409,37,12,5709.04,475.75,2009-12-13,2011-11-03,United Kingdom
16607,18,25,5706.87,228.27,2010-04-29,2011-11-22,United Kingdom
16279,22,9,5705.08,633.9,2010-04-22,2011-11-18,United Kingdom
17651,12,16,5703.52,356.47,2010-07-01,2011-11-28,United Kingdom
13157,50,9,5687.36,631.93,2010-03-08,2011-10-21,United Kingdom
12727,11,10,5679.53,567.95,2010-02-23,2011-11-29,France
12633,59,7,5678.16,811.17,2010-07-02,2011-10-12,Germany
13901,73,15,5676.34,378.42,2010-01-05,2011-09-28,United Kingdom
15628,5,17,5652.26,332.49,2009-12-13,2011-12-05,United Kingdom
16200,5,12,5643.45,470.29,2009-12-02,2011-12-05,United Kingdom
13722,132,10,5635.41,563.54,2010-03-03,2011-07-31,United Kingdom
12347,3,8,5633.32,704.17,2010-10-31,2011-12-07,Iceland
13842,59,18,5629.91,312.77,2010-02-16,2011-10-12,United Kingdom
16320,173,6,5628.99,938.17,2010-01-27,2011-06-20,Unspecified
14249,411,12,5625.46,468.79,2010-01-29,2010-10-25,United Kingdom
18145,13,11,5617.79,510.71,2009-12-08,2011-11-27,United Kingdom
14572,4,11,5615.18,510.47,2010-03-28,2011-12-06,United Kingdom
16003,30,10,5613.83,561.38,2009-12-03,2011-11-10,United Kingdom
16546,291,5,5606.47,1121.29,2010-09-23,2011-02-22,United Kingdom
17059,30,9,5602.53,622.5,2010-01-26,2011-11-10,United Kingdom
15898,2,25,5596.31,223.85,2009-12-11,2011-12-08,United Kingdom
17092,51,11,5594.96,508.63,2010-02-02,2011-10-20,United Kingdom
15854,5,21,5583.81,265.9,2009-12-10,2011-12-05,United Kingdom
15228,67,6,5580.27,930.05,2010-07-28,2011-10-04,United Kingdom
17203,36,10,5575.88,557.59,2010-11-16,2011-11-04,United Kingdom
15527,19,23,5575.64,242.42,2009-12-15,2011-11-21,United Kingdom
16393,3,23,5561.66,241.81,2009-12-01,2011-12-07,United Kingdom
13593,109,14,5523.69,394.55,2010-03-02,2011-08-23,United Kingdom
14732,9,19,5517.07,290.37,2009-12-09,2011-12-01,United Kingdom
17204,176,9,5504.69,611.63,2010-06-10,2011-06-17,United Kingdom
13115,12,10,5494.7,549.47,2010-04-19,2011-11-28,United Kingdom
16609,16,7,5493.46,784.78,2011-04-01,2011-11-24,United Kingdom
16992,11,13,5476.5,421.27,2010-02-11,2011-11-29,United Kingdom
17512,29,18,5467.82,303.77,2009-12-10,2011-11-11,United Kingdom
12480,29,7,5464.85,780.69,2010-07-20,2011-11-11,Germany
18198,5,17,5425.56,319.15,2011-01-07,2011-12-05,United Kingdom
14713,10,21,5418.87,258.04,2009-12-03,2011-11-30,United Kingdom
12378,130,2,5416.32,2708.16,2010-05-26,2011-08-02,Switzerland
14626,24,11,5410.92,491.9,2009-12-10,2011-11-16,United Kingdom
17719,38,15,5396.04,359.74,2011-03-29,2011-11-02,United Kingdom
17612,54,18,5394.86,299.71,2009-12-17,2011-10-17,United Kingdom
13362,10,7,5394.07,770.58,2010-10-10,2011-11-30,United Kingdom
16008,24,15,5384.13,358.94,2010-03-19,2011-11-16,United Kingdom
13014,11,11,5381.08,489.19,2010-10-03,2011-11-29,United Kingdom
14459,156,2,5375.74,2687.87,2010-02-26,2011-07-07,United Kingdom
13495,8,10,5374.26,537.43,2009-12-07,2011-12-02,United Kingdom
14081,303,10,5370.1,537.01,2009-12-10,2011-02-10,United Kingdom
14442,205,7,5367.02,766.72,2010-01-18,2011-05-19,Channel Islands
13975,32,12,5358.84,446.57,2010-02-02,2011-11-08,United Kingdom
12362,4,11,5356.23,486.93,2009-12-01,2011-12-06,Belgium
17567,8,9,5356.03,595.11,2010-09-24,2011-12-02,United Kingdom
15641,106,12,5345.55,445.46,2009-12-06,2011-08-26,United Kingdom
17346,4,26,5323.0,204.73,2010-04-18,2011-12-06,United Kingdom
12708,30,18,5314.1,295.23,2009-12-18,2011-11-10,Germany
17584,8,6,5309.42,884.9,2010-01-25,2011-12-02,United Kingdom
15394,10,11,5286.8,480.62,2009-12-15,2011-11-30,United Kingdom
15152,10,14,5263.83,375.99,2010-01-07,2011-11-30,United Kingdom
15722,36,11,5258.1,478.01,2010-03-09,2011-11-04,United Kingdom
13931,96,11,5257.38,477.94,2009-12-03,2011-09-05,United Kingdom
13107,45,9,5253.07,583.67,2010-02-04,2011-10-26,United Kingdom
14930,109,6,5246.63,874.44,2010-04-12,2011-08-23,Channel Islands
16931,6,23,5233.62,227.55,2010-11-07,2011-12-04,United Kingdom
17061,74,11,5232.23,475.66,2011-04-21,2011-09-27,United Kingdom
12422,96,17,5231.8,307.75,2009-12-18,2011-09-05,Switzerland
15606,62,17,5230.99,307.71,2010-03-02,2011-10-09,United Kingdom
13763,64,3,5217.44,1739.15,2010-09-30,2011-10-07,United Kingdom
17084,36,3,5202.97,1734.32,2010-11-08,2011-11-04,United Kingdom
15812,108,12,5201.47,433.46,2009-12-15,2011-08-24,United Kingdom
14546,6,11,5197.9,472.54,2009-12-06,2011-12-04,United Kingdom
17213,41,13,5182.3,398.64,2009-12-15,2011-10-30,United Kingdom
12510,143,9,5178.02,575.34,2009-12-04,2011-07-20,Spain
15443,2,14,5175.93,369.71,2010-03-07,2011-12-08,United Kingdom
17663,26,17,5175.83,304.46,2010-03-04,2011-11-14,United Kingdom
15796,2,17,5175.83,304.46,2010-03-31,2011-12-08,United Kingdom
12625,212,4,5164.88,1291.22,2010-04-22,2011-05-12,Germany
17157,8,19,5151.9,271.15,2009-12-04,2011-12-02,United Kingdom
16153,50,11,5133.49,466.68,2010-05-26,2011-10-21,United Kingdom
16904,5,21,5132.37,244.4,2010-10-24,2011-12-05,United Kingdom
14493,8,10,5130.15,513.02,2010-03-08,2011-12-02,United Kingdom
17861,4,18,5127.69,284.87,2009-12-10,2011-12-06,United Kingdom
16919,157,24,5125.91,213.58,2010-08-19,2011-07-06,United Kingdom
12483,18,19,5120.58,269.5,2010-01-31,2011-11-22,Sweden
16308,38,7,5120.0,731.43,2009-12-15,2011-11-02,United Kingdom
13329,32,8,5112.97,639.12,2009-12-04,2011-11-08,United Kingdom
15529,23,12,5111.95,426.0,2010-11-10,2011-11-17,United Kingdom
17519,18,15,5109.47,340.63,2009-12-01,2011-11-22,United Kingdom
13523,34,6,5101.52,850.25,2010-11-02,2011-11-06,United Kingdom
17402,5,23,5096.18,221.57,2009-12-16,2011-12-05,United Kingdom
12594,38,15,5090.11,339.34,2010-03-03,2011-11-02,Italy
15367,58,11,5081.33,461.94,2009-12-10,2011-10-13,United Kingdom
13634,34,16,5073.47,317.09,2010-01-10,2011-11-06,United Kingdom
14307,89,10,5071.03,507.1,2009-12-07,2011-09-12,United Kingdom
16686,48,16,5070.92,316.93,2009-12-06,2011-10-23,United Kingdom
12395,20,15,5067.27,337.82,2010-04-16,2011-11-20,Belgium
12432,43,5,5059.32,1011.86,2011-06-20,2011-10-28,Norway
18144,8,19,5058.0,266.21,2009-12-16,2011-12-02,United Kingdom
17802,83,10,5053.12,505.31,2009-12-13,2011-09-18,United Kingdom
17469,17,17,5051.25,297.13,2009-12-16,2011-11-23,United Kingdom
12600,29,21,5043.92,240.19,2009-12-07,2011-11-11,Germany
16905,6,17,5034.15,296.13,2009-12-10,2011-12-04,United Kingdom
12759,53,8,5020.74,627.59,2009-12-04,2011-10-18,Netherlands
17758,20,12,5012.53,417.71,2010-05-20,2011-11-20,United Kingdom
12444,22,5,5005.46,1001.09,2011-06-21,2011-11-18,Norway
14209,11,15,4993.27,332.88,2010-01-22,2011-11-29,United Kingdom
14639,53,9,4978.96,553.22,2010-02-16,2011-10-18,United Kingdom
13198,11,8,4974.23,621.78,2010-10-01,2011-11-29,United Kingdom
12562,9,9,4966.92,551.88,2010-09-30,2011-12-01,France
17449,3,13,4951.15,380.86,2009-12-09,2011-12-07,United Kingdom
12700,8,4,4939.99,1235.0,2011-05-08,2011-12-02,France
14825,4,24,4925.08,205.21,2010-04-06,2011-12-06,United Kingdom
17596,24,13,4920.67,378.51,2009-12-15,2011-11-16,United Kingdom
14970,69,12,4919.35,409.95,2010-02-14,2011-10-02,United Kingdom
16143,4,12,4910.83,409.24,2009-12-10,2011-12-06,United Kingdom
16255,17,15,4906.8,327.12,2010-01-24,2011-11-23,United Kingdom
17406,334,13,4905.05,377.31,2009-12-06,2011-01-10,United Kingdom
17314,25,17,4904.43,288.5,2009-12-03,2011-11-15,United Kingdom
13659,206,12,4894.88,407.91,2010-02-17,2011-05-18,United Kingdom
16986,30,11,4888.75,444.43,2010-02-04,2011-11-10,United Kingdom
13021,5,17,4887.24,287.48,2009-12-05,2011-12-05,United Kingdom
15379,170,8,4877.84,609.73,2010-11-04,2011-06-23,United Kingdom
14107,52,11,4877.3,443.39,2009-12-09,2011-10-19,United Kingdom
12688,114,1,4873.81,4873.81,2011-08-18,2011-08-18,Israel
17652,26,12,4867.72,405.64,2011-03-03,2011-11-14,United Kingdom
13044,292,11,4853.9,441.26,2010-01-08,2011-02-21,United Kingdom
14032,3,16,4850.27,303.14,2009-12-14,2011-12-07,United Kingdom
13562,82,8,4838.18,604.77,2010-01-14,2011-09-19,United Kingdom
17191,29,15,4836.05,322.4,2009-12-01,2011-11-11,United Kingdom
12449,23,6,4835.89,805.98,2010-09-27,2011-11-17,Belgium
16326,6,24,4826.99,201.12,2010-01-28,2011-12-04,United Kingdom
14191,2,15,4817.66,321.18,2009-12-11,2011-12-08,United Kingdom
15002,116,9,4817.28,535.25,2010-01-12,2011-08-16,United Kingdom
13875,54,14,4814.37,343.88,2009-12-17,2011-10-17,United Kingdom
13124,90,4,4782.45,1195.61,2010-11-19,2011-09-11,United Kingdom
15187,2,16,4777.18,298.57,2011-05-11,2011-12-08,United Kingdom
13988,20,8,4757.8,594.73,2010-03-24,2011-11-20,United Kingdom
12955,2,11,4757.16,432.47,2011-03-17,2011-12-08,United Kingdom
17829,299,5,4756.74,951.35,2010-02-22,2011-02-14,United Arab Emirates
17082,34,6,4732.03,788.67,2009-12-15,2011-11-06,United Kingdom
14235,76,9,4717.99,524.22,2010-03-30,2011-09-25,United Kingdom
15271,8,24,4709.54,196.23,2010-08-05,2011-12-02,United Kingdom
13958,380,8,4709.23,588.65,2009-12-05,2010-11-25,United Kingdom
12589,29,8,4695.66,586.96,2010-01-19,2011-11-11,France
17050,97,11,4691.79,426.53,2010-01-26,2011-09-04,United Kingdom
15410,85,10,4685.72,468.57,2010-04-19,2011-09-16,United Kingdom
13527,34,12,4683.74,390.31,2010-01-21,2011-11-06,United Kingdom
17400,127,8,4677.05,584.63,2009-12-17,2011-08-05,United Kingdom
